Title 	 NE
eine 	 ART
erbitterte 	 ADJA
Auseinandersetzung 	 NN
voraus 	 PTKVZ
. 	 $.
Der 	 ART
Ehemann 	 NN
wollte 	 VMFIN
seine 	 PPOSAT
Frau 	 NN
sterben 	 VVINF
lassen 	 VVINF
, 	 $,
die 	 ART
Eltern 	 NN
kämpften 	 VVFIN
dafür 	 PROAV
, 	 $,
dass 	 KOUS
die 	 ART
Tochter 	 NN
am 	 APPRART
Leben 	 NN
bleibt 	 VVFIN
. 	 $.
Beide 	 PIAT
Parteien 	 NN
gaben 	 VVFIN
an 	 PTKVZ
, 	 $,
im 	 APPRART
Sinne 	 NN
Terris 	 NE
zu 	 PTKZU
handeln 	 VVINF
. 	 $.
Der 	 ART
Fall 	 NN
Schiavo 	 NE
beschäftigte 	 VVFIN
die 	 ART
US-Justiz 	 NN
und 	 KON
-Politik 	 NN
und 	 KON
fand 	 VVFIN
weltweit 	 ADJD
grosse 	 ADJA
Aufmerksamkeit 	 NN
. 	 $.
Er 	 PPER
gilt 	 VVFIN
als 	 APPR
tragisches 	 ADJA
Beispiel 	 NN
dafür 	 PROAV
, 	 $,
wie 	 PWAV
komplex 	 ADJD
solche 	 PIAT
Situationen 	 NN
sein 	 VAINF
können 	 VMFIN
, 	 $,
vor 	 APPR
allem 	 PIS
, 	 $,
wenn 	 KOUS
der 	 ART
betroffene 	 ADJA
Mensch 	 NN
selbst 	 ADV
nichts 	 PIS
mehr 	 ADV
dazu 	 PROAV
sagen 	 VVINF
kann 	 VMFIN
. 	 $.

 	 _SP
So 	 ADV
sehr 	 ADV
wir 	 PPER
von 	 APPR
den 	 ART
Erfolgen 	 NN
moderner 	 ADJA
Medizin 	 NN
profitieren 	 VVINF
– 	 $(
nur 	 ADV
noch 	 ADV
zu 	 PTKZU
überleben 	 VVINF
, 	 $,
weil 	 KOUS
man 	 PIS
« 	 $(
an 	 APPR
Schläuchen 	 NN
oder 	 KON
Maschinen 	 NN
hängt 	 VVFIN
» 	 $(
, 	 $,
lehnen 	 VVFIN
viele 	 PIAT
Menschen 	 NN
ab 	 PTKVZ
. 	 $.
Zwar 	 ADV
kann 	 VMFIN
niemand 	 PIS
im 	 APPRART
Voraus 	 NN
wissen 	 VVINF
, 	 $,
wie 	 PWAV
sich 	 PRF
ein 	 ART
Koma 	 NN
oder 	 KON
eine 	 ART
Demenz 	 NN
anfühlt 	 VVPP
. 	 $.
Doch 	 KON
um 	 APPR
jeden 	 PIAT
Preis 	 NN
möchte 	 VMFIN
man 	 PIS
nicht 	 PTKNEG
am 	 APPRART
Leben 	 NN
erhalten 	 VVPP
werden 	 VAINF
. 	 $.

 	 _SP
Medizinische 	 ADJA
Entscheide 	 NN
am 	 APPRART
Lebensende 	 NN
, 	 $,
die 	 PRELS
den 	 ART
Tod 	 NN
möglicherweise 	 ADV
oder 	 KON
wahrscheinlich 	 ADJD
beschleunigen 	 VVFIN
, 	 $,
sind 	 VAFIN
in 	 APPR
der 	 ART
Schweiz 	 NE
häufig 	 ADJD
und 	 KON
haben 	 VAFIN
zugenommen 	 VVPP
. 	 $.
Das 	 PDS
ergab 	 VVFIN
eine 	 ART
Studie 	 NN
der 	 ART
Universitäten 	 NN
Zürich 	 NE
und 	 KON
Genf 	 NE
. 	 $.
Bei 	 APPR
vier 	 CARD
von 	 APPR
fünf 	 CARD
Personen 	 NN
, 	 $,
die 	 PRELS
2013 	 CARD
in 	 APPR
der 	 ART
Deutschschweiz 	 NN
nicht 	 PTKNEG
vollkommen 	 ADJD
unerwartet 	 ADJD
starben 	 VVFIN
, 	 $,
gingen 	 VVFIN
Lebensende-Entscheidungen 	 NN
voraus 	 PTKVZ
. 	 $.
In 	 APPR
der 	 ART
grossen 	 ADJA
Mehrheit 	 NN
der 	 ART
Fälle 	 NN
wurde 	 VAFIN
die 	 ART
Behandlung 	 NN
abgebrochen 	 VVPP
, 	 $,
gar 	 ADV
nicht 	 PTKNEG
erst 	 ADV
begonnen 	 VVPP
, 	 $,
oder 	 KON
es 	 PPER
wurden 	 VAFIN
mehr 	 PIAT
Mittel 	 NN
verabreicht 	 VVPP
, 	 $,
um 	 KOUI
Schmerzen 	 NN
und 	 KON
andere 	 ADJA
Symptome 	 NN
zu 	 PTKZU
lindern 	 VVINF
. 	 $.
In 	 APPR
einem 	 ART
geringen 	 ADJA
Teil 	 NN
der 	 ART
Fälle 	 NN
schieden 	 VVFIN
die 	 ART
Menschen 	 NN
mit 	 APPR
assistiertem 	 ADJA
Suizid 	 NN
aus 	 APPR
dem 	 ART
Leben 	 NN
. 	 $.
Die 	 ART
repräsentativen 	 ADJA
Daten 	 NN
stammen 	 VVFIN
aus 	 APPR
einer 	 ART
Befragung 	 NN
von 	 APPR
Ärztinnen 	 NN
und 	 KON
Ärzten 	 NN
. 	 $.

 	 _SP
Schluss 	 NE
mit 	 APPR
Paternalismus 	 NN

 	 _SP
Doch 	 KON
über 	 APPR
die 	 ART
letzten 	 ADJA
Dinge 	 NN
bestimmen 	 VVFIN
wir 	 PPER
selbst 	 ADV
. 	 $.
Die 	 ART
Patientenautonomie 	 NN
ist 	 VAFIN
in 	 APPR
den 	 ART
vergangenen 	 ADJA
Jahrzehnten 	 NN
ein 	 ART
zentrales 	 ADJA
rechtliches 	 ADJA
und 	 KON
medizinethisches 	 PIAT
Prinzip 	 NN
geworden 	 VAPP
. 	 $.
Sie 	 PPER
steht 	 VVFIN
gleichwertig 	 ADJD
neben 	 APPR
der 	 ART
Fürsorgepflicht 	 NN
des 	 ART
Arztes 	 NN
. 	 $.
Das 	 ART
paternalistische 	 ADJA
Verhältnis 	 NN
– 	 $(
der 	 ART
Doktor 	 NN
weiss 	 VVFIN
es 	 PPER
am 	 PTKA
besten 	 ADJD
– 	 $(
sollte 	 VMFIN
einem 	 ART
Umgang 	 NN
auf 	 APPR
Augenhöhe 	 NN
gewichen 	 VVPP
sein 	 VAINF
. 	 $.
Der 	 ART
Patient 	 NN
willigt 	 VVFIN
nach 	 APPR
ärztlicher 	 ADJA
Aufklärung 	 NN
in 	 APPR
eine 	 ART
Behandlung 	 NN
ein 	 PTKVZ
oder 	 KON
eben 	 ADV
nicht 	 PTKNEG
. 	 $.
« 	 $(
Informierte 	 ADJA
Zustimmung 	 NN
» 	 $(
nennen 	 VVFIN
das 	 PDS
die 	 ART
Fachleute 	 NN
. 	 $.

 	 _SP
Das 	 ART
seit 	 APPR
2013 	 CARD
gültige 	 ADJA
Schweizer 	 ADJA
Erwachsenenschutzrecht 	 NN
stärkt 	 VVFIN
die 	 ART
Selbstbestimmung 	 NN
. 	 $.
Erstmals 	 ADV
wurde 	 VAFIN
die 	 ART
Patientenverfügung 	 NN
national 	 ADJD
verankert 	 VVPP
. 	 $.
Darin 	 PROAV
legt 	 VVFIN
eine 	 ART
Person 	 NN
fest 	 PTKVZ
, 	 $,
welche 	 PWAT
medizinischen 	 ADJA
Massnahmen 	 NN
sie 	 PPER
akzeptiert 	 VVFIN
oder 	 KON
ablehnt 	 VVFIN
, 	 $,
wenn 	 KOUS
sie 	 PPER
sich 	 PRF
nicht 	 PTKNEG
mehr 	 ADV
selbst 	 ADV
äussern 	 VVINF
kann 	 VMFIN
. 	 $.
Für 	 APPR
den 	 ART
Arzt 	 NN
ist 	 VAFIN
das 	 PDS
verbindlich 	 ADJD
. 	 $.
Auch 	 ADV
wenn 	 KOUS
keine 	 PIAT
Verfügung 	 NN
vorliegt 	 VVFIN
, 	 $,
darf 	 VMFIN
er 	 PPER
nicht 	 PTKNEG
einfach 	 ADJD
entscheiden 	 VVINF
. 	 $.
Vielmehr 	 ADV
sind 	 VAFIN
dann 	 ADV
die 	 ART
Angehörigen 	 NN
am 	 APPRART
Zug 	 NN
. 	 $.
Nicht 	 PTKNEG
deren 	 PDS
eigene 	 ADJA
Ansichten 	 NN
sollen 	 VMFIN
den 	 ART
Entscheid 	 NN
prägen 	 VVINF
, 	 $,
sondern 	 KON
der 	 ART
mutmassliche 	 ADJA
Wille 	 NN
der 	 ART
erkrankten 	 ADJA
Person 	 NN
. 	 $.

 	 _SP
Im 	 APPRART
medizinischen 	 ADJA
Alltag 	 NN
zeigen 	 VVFIN
sich 	 PRF
jetzt 	 ADV
Probleme 	 NN
, 	 $,
wie 	 PWAV
Studien 	 NN
der 	 ART
Universitäten 	 NN
Luzern 	 NE
und 	 KON
Zürich 	 NE
ergaben 	 VVFIN
. 	 $.
Regina 	 NE
Aebi-Müller 	 NE
, 	 $,
Professorin 	 NN
für 	 APPR
Privatrecht 	 NN
an 	 APPR
der 	 ART
Universität 	 NN
Luzern 	 NE
, 	 $,
redet 	 VVFIN
Klartext 	 NE
: 	 $.
« 	 $(
Die 	 ART
Patientenverfügung 	 NN
, 	 $,
wie 	 PWAV
sie 	 PPER
im 	 APPRART
neuen 	 ADJA
Erwachsenenschutzrecht 	 NN
Rechtssicherheit 	 NN
erlangte 	 VVFIN
, 	 $,
ist 	 VAFIN
in 	 APPR
dieser 	 PDAT
Form 	 NN
praktisch 	 ADJD
nutzlos 	 ADJD
. 	 $.
» 	 $(
Die 	 ART
Forschenden 	 NN
erhoben 	 VVFIN
in 	 APPR
Interviews 	 NN
mit 	 APPR
Ärzten 	 NN
und 	 KON
Pflegefachpersonen 	 NN
, 	 $,
wie 	 PWAV
Entscheide 	 NE
über 	 APPR
Behandlungsabbruch 	 NN
oder 	 KON
-verzicht 	 NN
zustande 	 PTKVZ
kommen 	 VVINF
. 	 $.
Demnach 	 PROAV
haben 	 VAFIN
erst 	 ADV
wenige 	 PIAT
Menschen 	 NN
überhaupt 	 ADV
eine 	 ART
Patientenverfügung 	 NN
. 	 $.
In 	 APPR
der 	 ART
akuten 	 ADJA
Situation 	 NN
ist 	 VAFIN
diese 	 PDS
oft 	 ADV
nicht 	 PTKNEG
greifbar 	 ADJD
oder 	 KON
nicht 	 PTKNEG
aktuell 	 ADJD
. 	 $.
So 	 ADV
bleibt 	 VVFIN
unklar 	 ADJD
, 	 $,
ob 	 KOUS
der 	 ART
kollabierende 	 ADJA
Patient 	 NN
auf 	 APPR
der 	 ART
Intensivstation 	 NN
reanimiert 	 VVPP
werden 	 VAINF
will 	 VMFIN
oder 	 KON
die 	 ART
schwer 	 ADJD
demenzkranke 	 ADJA
Heimbewohnerin 	 NN
bei 	 APPR
einer 	 ART
Lungenentzündung 	 NN
nochmals 	 ADV
ins 	 APPRART
Spital 	 NN
verlegt 	 VVPP
und 	 KON
mit 	 APPR
Antibiotika 	 NN
behandelt 	 VVPP
werden 	 VAINF
möchte 	 VMFIN
. 	 $.

 	 _SP
Was 	 PWS
heisst 	 VVFIN
« 	 $(
keine 	 PIAT
Schläuche 	 NN
» 	 $(
? 	 $.

 	 _SP
Auch 	 ADV
sind 	 VAFIN
Ärzte 	 NN
mit 	 APPR
widersprüchlichen 	 ADJA
oder 	 KON
nicht 	 PTKNEG
umsetzbaren 	 ADJA
Entscheiden 	 NN
von 	 APPR
Patienten 	 NN
konfrontiert 	 VVPP
. 	 $.
Aebi-Müller 	 NN
, 	 $,
sie 	 PPER
untersucht 	 VVFIN
im 	 APPRART
Rahmen 	 NN
des 	 ART
Nationalen 	 ADJA
Forschungsprogramms 	 NN
« 	 $(
Lebensende 	 NN
» 	 $(
die 	 ART
rechtlichen 	 ADJA
Aspekte 	 NN
der 	 ART
Selbstbestimmung 	 NN
, 	 $,
verwundert 	 VVFIN
das 	 PDS
nicht 	 PTKNEG
: 	 $.
« 	 $(
Es 	 PPER
gibt 	 VVFIN
mehrere 	 PIAT
Vorlagen 	 NN
von 	 APPR
Patientenverfügungen 	 NN
. 	 $.
Man 	 PIS
kann 	 VMFIN
sie 	 PPER
aus 	 APPR
dem 	 ART
Internet 	 NN
herunterladen 	 VVPP
und 	 KON
macht 	 VVFIN
dann 	 ADV
im 	 APPRART
stillen 	 ADJA
Kämmerlein 	 NN
seine 	 PPOSAT
Kreuzchen 	 NN
. 	 $.
» 	 $(
Patientenverfügungen 	 NN
müssten 	 ADJD
interpretiert 	 VVPP
werden 	 VAINF
, 	 $,
doch 	 KON
im 	 APPRART
Auslegen 	 NN
von 	 APPR
Texten 	 NN
sei 	 VAFIN
medizinisches 	 ADJA
Fachpersonal 	 NN
weniger 	 ADV
geschult 	 VVPP
als 	 KOKOM
die 	 ART
Juristen 	 NN
. 	 $.
Aebi-Müller 	 NN
erklärt 	 VVFIN
an 	 APPR
einem 	 ART
Beispiel 	 NN
, 	 $,
wohin 	 PWAV
das 	 PDS
führen 	 VVINF
kann 	 VMFIN
. 	 $.
Eine 	 ART
terminal 	 ADJD
krebskranke 	 ADJA
Patientin 	 NN
hatte 	 VAFIN
verfügt 	 VVPP
, 	 $,
« 	 $(
keine 	 PIAT
Schläuche 	 NN
» 	 $(
zu 	 PTKZU
wollen 	 VMINF
. 	 $.
Schon 	 ADV
nicht 	 PTKNEG
mehr 	 ADV
bei 	 APPR
Bewusstsein 	 NN
, 	 $,
konnte 	 VMFIN
die 	 ART
Frau 	 NN
ihre 	 PPOSAT
Blase 	 NN
nicht 	 PTKNEG
mehr 	 ADV
entleeren 	 VVINF
, 	 $,
litt 	 VVFIN
sichtlich 	 ADJD
. 	 $.
Mit 	 APPR
Verweis 	 NN
auf 	 APPR
die 	 ART
Patientenverfügung 	 NN
sah 	 VVFIN
die 	 ART
Pflegeverantwortliche 	 NN
von 	 APPR
einem 	 ART
Katheter 	 NN
ab 	 PTKVZ
. 	 $.
Der 	 ART
Chefarzt 	 NN
bezweifelte 	 VVFIN
, 	 $,
dass 	 KOUS
die 	 ART
Patientin 	 NN
diesen 	 PDAT
« 	 $(
Schlauch 	 NN
» 	 $(
gemeint 	 VVPP
hatte 	 VAFIN
. 	 $.
Nach 	 APPR
Schichtwechsel 	 NN
der 	 ART
Pflege 	 NN
legte 	 VVFIN
er 	 PPER
den 	 ART
Katheter 	 NN
eigenhändig 	 ADJD
. 	 $.
Die 	 ART
Frau 	 NN
starb 	 VVFIN
friedlich 	 ADJD
in 	 APPR
dieser 	 PDAT
Nacht 	 NN
. 	 $.

 	 _SP
Müssen 	 VMFIN
Angehörige 	 NN
entscheiden 	 VVINF
, 	 $,
sind 	 VAFIN
sie 	 PPER
oft 	 ADV
überfordert 	 ADJD
oder 	 KON
uneins 	 ADV
. 	 $.
Sie 	 PPER
kennen 	 VVFIN
den 	 ART
Patientenwillen 	 NN
nicht 	 PTKNEG
, 	 $,
weil 	 KOUS
man 	 PIS
in 	 APPR
der 	 ART
Familie 	 NN
nie 	 ADV
von 	 APPR
sich 	 PRF
aus 	 APZR
darüber 	 PROAV
geredet 	 VVPP
hat 	 VAFIN
. 	 $.
Das 	 PDS
kann 	 VMFIN
Partnern 	 NN
, 	 $,
Töchtern 	 NN
, 	 $,
Söhnen 	 NN
schwer 	 ADJD
zu 	 PTKZU
schaffen 	 VVINF
machen 	 VVINF
: 	 $.
« 	 $(
Jeder 	 PIAT
Dritte 	 NN
ist 	 VAFIN
nach 	 APPR
einem 	 ART
Vertretungsentscheid 	 NN
traumatisiert 	 VVPP
und 	 KON
weiss 	 VVFIN
nicht 	 PTKNEG
, 	 $,
ob 	 KOUS
er 	 PPER
im 	 APPRART
Sinne 	 NN
des 	 ART
geliebten 	 ADJA
Menschen 	 NN
entschieden 	 VVPP
hat 	 VAFIN
» 	 $(
, 	 $,
konstatiert 	 VVFIN
Tanja 	 NE
Krones 	 NE
, 	 $,
leitende 	 ADJA
Ärztin 	 NN
für 	 APPR
klinische 	 ADJA
Ethik 	 NN
am 	 APPRART
Universitätsspital 	 NE
Zürich 	 NE
. 	 $.

 	 _SP
Fehlende 	 ADJA
Absprachen 	 ADJA

 	 _SP
Trotz 	 APPR
Patientenautonomie 	 NN
haben 	 VAFIN
Ärzte 	 NN
immer 	 ADV
noch 	 ADV
Entscheidungsmacht 	 NN
. 	 $.
Für 	 APPR
die 	 ART
letzten 	 ADJA
zehn 	 CARD
Jahre 	 NN
lässt 	 VVFIN
sich 	 PRF
zwar 	 ADV
eine 	 ART
Entwicklung 	 NN
ausmachen 	 VVINF
, 	 $,
wonach 	 PWAV
« 	 $(
Patienten 	 NN
tendenziell 	 ADJD
mehr 	 ADV
in 	 APPR
Entscheidungen 	 NN
am 	 APPRART
Lebensende 	 NN
einbezogen 	 VVPP
werden 	 VAINF
» 	 $(
. 	 $.
Das 	 PDS
sagt 	 VVFIN
Milo 	 NE
Puhan 	 NE
, 	 $,
Professor 	 NN
für 	 APPR
Epidemiologie 	 NN
und 	 KON
Public 	 NE
Health 	 NE
an 	 APPR
der 	 ART
Universität 	 NN
Zürich 	 NE
. 	 $.

 	 _SP
Wenige 	 PIAT
Ärzte 	 NN
aber 	 ADV
handeln 	 VVFIN
in 	 APPR
Eigenregie 	 NN
, 	 $,
also 	 ADV
ganz 	 ADV
ohne 	 APPR
Absprache 	 NN
mit 	 APPR
dem 	 ART
Patienten 	 NN
, 	 $,
den 	 ART
Angehörigen 	 NN
, 	 $,
und 	 KON
auch 	 ADV
ohne 	 APPR
Rückgriff 	 NN
auf 	 APPR
eine 	 ART
frühere 	 ADJA
Willensäusserung 	 NN
. 	 $.
In 	 APPR
der 	 ART
Zürcher 	 ADJA
und 	 KON
Genfer 	 ADJA
Studie 	 NN
war 	 VAFIN
das 	 ART
bei 	 APPR
urteilsunfähigen 	 ADJA
Patienten 	 NN
in 	 APPR
acht 	 CARD
Prozent 	 NN
der 	 ART
Fälle 	 NN
so 	 ADV
. 	 $.
In 	 APPR
weiteren 	 ADJA
zwölf 	 CARD
Prozent 	 NN
besprach 	 VVFIN
sich 	 PRF
der 	 ART
Arzt 	 NN
nur 	 ADV
mit 	 APPR
Berufskollegen 	 NN
oder 	 KON
Pflegepersonal 	 NN
. 	 $.
Sogar 	 ADV
bei 	 APPR
urteilsfähigen 	 ADJA
Patienten 	 NN
wurde 	 VAFIN
die 	 ART
Lebensende-Entscheidung 	 NN
in 	 APPR
acht 	 CARD
Prozent 	 NN
der 	 ART
Fälle 	 NN
nicht 	 PTKNEG
mit 	 APPR
Betroffenen 	 NN
oder 	 KON
Angehörigen 	 NN
besprochen 	 VVPP
. 	 $.
Eine 	 ART
mögliche 	 ADJA
Erklärung 	 NN
sieht 	 VVFIN
Puhan 	 NE
in 	 APPR
schwer 	 ADJD
voraussehbaren 	 ADJA
Krankheitsverläufen 	 NN
: 	 $.
« 	 $(
Die 	 ART
Sterbephase 	 NN
zu 	 PTKZU
diagnostizieren 	 VVINF
ist 	 VAFIN
eine 	 ART
medizinische 	 ADJA
Herausforderung 	 NN
und 	 KON
erfordert 	 VVFIN
viel 	 PIAT
Erfahrung 	 NN
. 	 $.
» 	 $(
Eine 	 ART
australische 	 ADJA
Studie 	 NN
zeige 	 VVFIN
, 	 $,
dass 	 KOUS
die 	 ART
meisten 	 PIAT
Gespräche 	 NN
über 	 APPR
medizinische 	 ADJA
Entscheide 	 NN
am 	 APPRART
Lebensende 	 NN
in 	 APPR
den 	 ART
letzten 	 ADJA
drei 	 CARD
Lebenstagen 	 NN
stattfänden 	 VVINF
. 	 $.
Je 	 ADV
nach 	 APPR
Entwicklung 	 NN
werde 	 VAFIN
der 	 ART
richtige 	 ADJA
Zeitpunkt 	 NN
verpasst 	 VVPP
. 	 $.

 	 _SP
Die 	 ART
Forschung 	 NN
legt 	 VVFIN
also 	 ADV
Spannungsfelder 	 NN
offen 	 PTKVZ
. 	 $.
Rechtswissenschaftlerin 	 NN
Regina 	 NE
Aebi-Müller 	 NE
kommt 	 VVFIN
zum 	 APPRART
Schluss 	 NN
: 	 $.
« 	 $(
Medizinische 	 ADJA
Situationen 	 NN
am 	 APPRART
Lebensende 	 NN
lassen 	 VVFIN
sich 	 PRF
nicht 	 PTKNEG
so 	 ADV
regeln 	 VVINF
, 	 $,
wie 	 PWAV
sich 	 PRF
das 	 PDS
der 	 ART
Gesetzgeber 	 NN
vorstellt 	 VVFIN
. 	 $.
» 	 $(
Eine 	 ART
« 	 $(
absolutistische 	 ADJA
» 	 $(
Patientenautonomie 	 NN
funktioniert 	 VVFIN
laut 	 APPR
der 	 ART
Forscherin 	 NN
nicht 	 PTKNEG
. 	 $.
Als 	 APPR
realistischer 	 ADJD
erachtet 	 VVFIN
sie 	 PPER
eine 	 ART
« 	 $(
relationale 	 ADJA
» 	 $(
Autonomie 	 NN
. 	 $.
Gerade 	 ADV
am 	 APPRART
Lebensende 	 NN
, 	 $,
wo 	 PWAV
man 	 PIS
besonders 	 ADV
verletzlich 	 ADJD
ist 	 VAFIN
, 	 $,
Schmerzen 	 NN
, 	 $,
Atemnot 	 NN
und 	 KON
Angst 	 NN
hat 	 VAFIN
, 	 $,
sei 	 VAFIN
man 	 PIS
auf 	 APPR
Beziehungen 	 NN
angewiesen 	 ADJD
. 	 $.
Aebi-Müller 	 NN
plädiert 	 VVFIN
dafür 	 PROAV
, 	 $,
der 	 ART
ärztlichen 	 ADJA
Fürsorge 	 NN
und 	 KON
Verantwortung 	 NN
wieder 	 ADV
mehr 	 PIAT
Gewicht 	 NN
zu 	 PTKZU
geben 	 VVINF
, 	 $,
ohne 	 KOUI
in 	 APPR
alte 	 ADJA
Dominanzmuster 	 NN
zurückzufallen 	 VVINF
: 	 $.
« 	 $(
Es 	 PPER
gibt 	 VVFIN
keinen 	 PIAT
persönlicheren 	 ADJA
Entscheid 	 NN
als 	 KOKOM
jenen 	 PDS
über 	 APPR
medizinische 	 ADJA
Massnahmen 	 NN
am 	 APPRART
Lebensende 	 NN
. 	 $.
» 	 $(
Eine 	 ART
partnerschaftliche 	 ADJA
Arzt-Patienten-Beziehung 	 NN
, 	 $,
in 	 APPR
der 	 PRELS
gemeinsam 	 ADJD
entschieden 	 VVPP
wird 	 VAFIN
, 	 $,
kann 	 VMFIN
Menschen 	 NN
darin 	 PROAV
stützen 	 VVINF
. 	 $.

 	 _SP
Planen 	 NN
mit 	 APPR
Beratung 	 NN

 	 _SP
Am 	 APPRART
Universitätsspital 	 NE
Zürich 	 NE
wird 	 VAFIN
erprobt 	 VVPP
, 	 $,
wie 	 PWAV
die 	 ART
Unterstützung 	 NN
aussehen 	 VVINF
könnte 	 VMFIN
. 	 $.
« 	 $(
Advance 	 NE
Care 	 NE
Planning 	 NE
