Title 	 NE
Röntgengerät 	 NN
geforscht 	 VVPP
, 	 $,
in 	 APPR
GlobalNeoNat 	 NE
an 	 APPR
einem 	 ART
geeigneten 	 ADJA
Brutkasten 	 NN
. 	 $.

 	 _SP
Forschung 	 NN
ist 	 VAFIN
global 	 ADJD
. 	 $.
Und 	 KON
wer 	 PWS
Lösungen 	 NN
für 	 APPR
Probleme 	 NN
in 	 APPR
Entwicklungsländern 	 NN
sucht 	 VVFIN
, 	 $,
stösst 	 VVFIN
zwangsläufig 	 ADJD
auf 	 APPR
Themen 	 NN
wie 	 KOKOM
Klimawandel 	 NN
und 	 KON
Migration 	 NN
, 	 $,
die 	 PRELS
den 	 ART
Westen 	 NN
ebenso 	 ADV
betreffen 	 VVFIN
. 	 $.
Der 	 ART
Erfolg 	 NN
dieser 	 PDAT
« 	 $(
Forschung 	 NN
für 	 APPR
Entwicklung 	 NN
» 	 $(
wird 	 VAFIN
wesentlich 	 ADJD
davon 	 PROAV
abhängen 	 VVINF
, 	 $,
ob 	 KOUS
Institutionen 	 NN
im 	 APPRART
Norden 	 NN
und 	 KON
Süden 	 NN
effizient 	 ADJD
zusammenarbeiten 	 VVINF
. 	 $.
« 	 $(
Die 	 ART
Forschungskapazitäten 	 NN
im 	 APPRART
Süden 	 NN
wurden 	 VAFIN
in 	 APPR
den 	 ART
letzten 	 ADJA
15 	 CARD
Jahren 	 NN
gestärkt 	 VVPP
» 	 $(
, 	 $,
erklärt 	 VVFIN
Gilles 	 NE
Carbonnier 	 NE
vom 	 APPRART
Genfer 	 ADJA
Graduate 	 NN
Institute 	 NE
of 	 NE
International 	 NE
and 	 NE
Development 	 NE
Studies 	 NE
. 	 $.
Länder 	 NN
wie 	 KOKOM
Ghana 	 NE
, 	 $,
Indonesien 	 NE
, 	 $,
Peru 	 NE
, 	 $,
Südafrika 	 NE
und 	 KON
viele 	 PIAT
weitere 	 ADJA
Länder 	 NN
des 	 ART
globalen 	 ADJA
Südens 	 NN
sind 	 VAFIN
reicher 	 ADJD
geworden 	 VAPP
, 	 $,
die 	 ART
Grenzen 	 NN
zwischen 	 APPR
Industrie- 	 TRUNC
und 	 KON
Entwicklungsländern 	 NN
, 	 $,
zwischen 	 APPR
Reich 	 NN
und 	 KON
Arm 	 NN
sind 	 VAFIN
fliessender 	 VVIZU
. 	 $.
Auch 	 ADV
das 	 ART
internationale 	 ADJA
Forschungsumfeld 	 NN
wandelt 	 VVFIN
sich 	 PRF
. 	 $.

 	 _SP
Ungleichheiten 	 NN
bleiben 	 VVFIN
jedoch 	 ADV
auf 	 APPR
vielen 	 PIAT
Ebenen 	 NN
bestehen 	 VVINF
: 	 $.
« 	 $(
In 	 APPR
Forschungspartnerschaften 	 NN
spüren 	 VVFIN
wir 	 PPER
ähnliche 	 ADJA
Spannungen 	 NN
wie 	 KOKOM
zwischen 	 APPR
Gebern 	 NN
und 	 KON
Empfängern 	 NN
in 	 APPR
der 	 ART
Entwicklungszusammenarbeit 	 NN
. 	 $.
Die 	 ART
Geber 	 NN
wollen 	 VMFIN
oft 	 ADV
ihre 	 PPOSAT
Ideen 	 NN
und 	 KON
Bedingungen 	 NN
durchsetzen 	 VVINF
» 	 $(
, 	 $,
sagt 	 VVFIN
Carbonnier 	 NE
. 	 $.

 	 _SP
Schlüsselfragen 	 NN
sind 	 VAFIN
hier 	 ADV
: 	 $.
Wer 	 PWS
wählt 	 VVFIN
die 	 ART
Forschungsprojekte 	 NN
aus 	 PTKVZ
, 	 $,
und 	 KON
wem 	 PWS
kommen 	 VVFIN
die 	 ART
Ergebnisse 	 NN
zugute 	 ADV
? 	 $.
Wie 	 PWAV
wird 	 VAFIN
der 	 ART
Nutzen 	 NN
verbreitet 	 VVPP
, 	 $,
und 	 KON
wie 	 PWAV
lässt 	 VVFIN
sich 	 PRF
Zusammenarbeit 	 NN
in 	 APPR
einem 	 ART
gesellschaftlichen 	 ADJA
System 	 NN
fördern 	 VVINF
? 	 $.
Und 	 KON
: 	 $.
Wer 	 PWS
entscheidet 	 VVFIN
, 	 $,
wohin 	 PWAV
das 	 ART
Geld 	 NN
fliesst 	 VVFIN
? 	 $.

 	 _SP
Wer 	 PWS
zahlt 	 VVFIN
, 	 $,
befiehlt 	 VVFIN

 	 _SP
Tief 	 ADJD
verwurzelte 	 ADJA
Gewohnheiten 	 NN
und 	 KON
Machtverhältnisse 	 NN
prägen 	 VVFIN
gemäss 	 ADJA
Carbonnier 	 NN
internationale 	 ADJA
Partnerschaften 	 NN
: 	 $.
« 	 $(
Faire 	 ADJA
Forschungspartnerschaften 	 NN
aufzubauen 	 VVIZU
erfordert 	 VVFIN
Zeit 	 NN
und 	 KON
Ressourcen 	 NN
. 	 $.
Es 	 PPER
besteht 	 VVFIN
der 	 ART
Druck 	 NN
, 	 $,
Ergebnisse 	 NN
rasch 	 ADJD
in 	 APPR
– 	 $(
englischsprachigen 	 ADJA
– 	 $(
Fachzeitschriften 	 NN
mit 	 APPR
Peer-Review-System 	 NN
zu 	 PTKZU
publizieren 	 VVINF
, 	 $,
die 	 PRELS
im 	 APPRART
Norden 	 NN
erscheinen 	 VVFIN
. 	 $.
Forschungsgelder 	 NN
sind 	 VAFIN
zudem 	 PROAV
hart 	 ADJD
umkämpft 	 VVPP
. 	 $.
» 	 $(
Das 	 ART
Spannungsfeld 	 NN
zwischen 	 APPR
dem 	 ART
Anspruch 	 NN
, 	 $,
sichtbare 	 ADJA
akademische 	 ADJA
Spitzenforschung 	 NN
zu 	 PTKZU
betreiben 	 VVINF
oder 	 KON
aber 	 ADV
langfristige 	 ADJA
Ziele 	 NN
wie 	 KOKOM
den 	 ART
Kapazitätsaufbau 	 NN
zu 	 PTKZU
priorisieren 	 VVINF
, 	 $,
steht 	 VVFIN
im 	 APPRART
Zentrum 	 NN
der 	 ART
Debatte 	 NN
über 	 APPR
Nord-Süd-Forschungspartnerschaften 	 NN
. 	 $.
« 	 $(
Partner 	 NN
im 	 APPRART
Süden 	 NN
beharren 	 VVFIN
zunehmend 	 ADJD
auf 	 APPR
fairen 	 ADJA
Forschungspartnerschaften 	 NN
. 	 $.
Zentral 	 ADJD
ist 	 VAFIN
, 	 $,
lokalem 	 ADJA
Wissen 	 NN
mehr 	 PIAT
Raum 	 NN
zu 	 PTKZU
geben 	 VVINF
und 	 KON
vielfältigere 	 ADJA
‹Wissensökologien› 	 NN
zu 	 PTKZU
akzeptieren 	 VVINF
– 	 $(
und 	 KON
damit 	 PROAV
auch 	 ADV
, 	 $,
dass 	 KOUS
ein 	 ART
anderer 	 ADJA
Kontext 	 NN
zu 	 APPR
Ergebnissen 	 NN
führen 	 VVINF
kann 	 VMFIN
, 	 $,
die 	 PRELS
nicht 	 PTKNEG
immer 	 ADV
den 	 ART
Erwartungen 	 NN
im 	 APPRART
Norden 	 NN
entsprechen 	 VVFIN
» 	 $(
, 	 $,
erklärt 	 VVFIN
Carbonnier 	 NE
. 	 $.

 	 _SP
Laurent 	 NE
Goetschel 	 NE
von 	 APPR
der 	 ART
Universität 	 NN
Basel 	 NE
, 	 $,
ehemaliges 	 ADJA
Mitglied 	 NN
des 	 ART
Direktoriums 	 NN
des 	 ART
schweizerischen 	 ADJA
Nationalen 	 ADJA
Forschungsschwerpunkts 	 NN
« 	 $(
Nord-Süd 	 NN
» 	 $(
und 	 KON
Präsident 	 NN
der 	 ART
Kommission 	 NN
für 	 APPR
Forschungspartnerschaften 	 NN
mit 	 APPR
Entwicklungsländern 	 NN
( 	 $(
KFPE 	 NE
) 	 $(
, 	 $,
meint 	 VVFIN
dazu 	 PROAV
: 	 $.
« 	 $(
Die 	 ART
meisten 	 PIAT
Nord-Süd-Projekte 	 NN
beinhalten 	 VVFIN
strategische 	 ADJA
Elemente 	 NN
. 	 $.
Dafür 	 PROAV
zu 	 PTKZU
sorgen 	 VVINF
, 	 $,
dass 	 KOUS
Forschungspartnerschaften 	 NN
trotz 	 APPR
unterschiedlicher 	 ADJA
gesellschaftlicher 	 ADJA
, 	 $,
politischer 	 ADJA
und 	 KON
wirtschaftlicher 	 ADJA
Kontexte 	 NN
funktionieren 	 VVFIN
, 	 $,
ist 	 VAFIN
eine 	 ART
Herausforderung 	 NN
. 	 $.
» 	 $(

 	 _SP
Eine 	 ART
erste 	 ADJA
Frage 	 NN
ist 	 VAFIN
entscheidend 	 ADJD
: 	 $.
Wer 	 PWS
bestimmt 	 VVFIN
die 	 ART
Agenda 	 NN
mit 	 APPR
den 	 ART
Forschungsprojekten 	 NN
? 	 $.
« 	 $(
Lange 	 ADJA
Jahre 	 NN
entschieden 	 VVFIN
darüber 	 PROAV
vorwiegend 	 ADJD
die 	 ART
Geldgeber 	 NN
» 	 $(
, 	 $,
erklärt 	 VVFIN
Benjamin 	 NE
Apraku 	 NE
Gyampoh 	 NE
, 	 $,
Programm-Manager 	 NN
an 	 APPR
der 	 ART
African 	 NE
Academy 	 NE
of 	 NE
Sciences 	 NE
( 	 $(
AAS 	 NE
) 	 $(
in 	 APPR
Nairobi 	 NE
. 	 $.
Seines 	 PPOSAT
Erachtens 	 NN
prägen 	 VVFIN
die 	 ART
ungleichen 	 ADJA
Geber-Empfänger-Beziehungen 	 NN
der 	 ART
internationalen 	 ADJA
Zusammenarbeit 	 NN
auch 	 ADV
viele 	 PIAT
Forschungspartnerschaften 	 NN
. 	 $.
« 	 $(
Bekanntlich 	 ADV
kursiert 	 VVFIN
die 	 ART
Irrmeinung 	 NN
, 	 $,
dass 	 KOUS
Geber 	 NE
nicht 	 PTKNEG
nur 	 ADV
Geld 	 NN
besitzen 	 VVFIN
, 	 $,
sondern 	 KON
auch 	 ADV
alles 	 PIAT
Know-how 	 NN
, 	 $,
und 	 KON
sie 	 PPER
deshalb 	 PROAV
am 	 PTKA
besten 	 ADJD
wissen 	 VVINF
, 	 $,
wie 	 PWAV
das 	 ART
Geld 	 NN
einzusetzen 	 VVIZU
ist 	 VAFIN
. 	 $.
» 	 $(
Doch 	 KON
trotz 	 APPR
Ressourcen 	 NN
und 	 KON
guter 	 ADJA
Absichten 	 NN
verstehen 	 VVFIN
die 	 ART
Geber 	 NN
das 	 ART
Arbeitsumfeld 	 NN
des 	 ART
Empfängers 	 NN
vielleicht 	 ADV
nicht 	 PTKNEG
, 	 $,
und 	 KON
sie 	 PPER
wollen 	 VMFIN
sich 	 PRF
damit 	 PROAV
nicht 	 PTKNEG
auseinandersetzen 	 VVINF
. 	 $.
« 	 $(
Forschungspartner 	 NN
– 	 $(
Geber 	 NN
und 	 KON
Empfänger 	 NN
– 	 $(
müssen 	 VMFIN
voneinander 	 ADV
lernen 	 VVINF
, 	 $,
wie 	 PWAV
sie 	 PPER
Systeme 	 NN
entwickeln 	 VVFIN
, 	 $,
anpassen 	 VVINF
und 	 KON
fördern 	 VVINF
können 	 VMFIN
» 	 $(
, 	 $,
ergänzt 	 VVFIN
Gyampoh 	 NN
. 	 $.
« 	 $(
In 	 APPR
der 	 ART
Landwirtschaftsforschung 	 NN
sollten 	 VMFIN
die 	 ART
Bauern 	 NN
die 	 ART
Forschungsinhalte 	 NN
bestimmen 	 VVINF
» 	 $(
, 	 $,
ist 	 VAFIN
Professorin 	 NN
Ngozi 	 NE
Ifeoma 	 NE
Odiaka 	 NE
von 	 APPR
der 	 ART
Universität 	 NN
für 	 APPR
Landwirtschaft 	 NN
in 	 APPR
Makurdi 	 NN
( 	 $(
Nigeria 	 NE
) 	 $(
überzeugt 	 VVPP
. 	 $.

 	 _SP
Die 	 ART
AAS 	 NE
gründete 	 VVFIN
2015 	 CARD
die 	 ART
Alliance 	 NN
for 	 NE
Accelerating 	 NE
Excellence 	 NE
in 	 APPR
Science 	 NE
in 	 APPR
Africa 	 NE
, 	 $,
die 	 PRELS
von 	 APPR
Institutionen 	 NN
wie 	 KOKOM
dem 	 ART
britischen 	 ADJA
Departement 	 NN
für 	 APPR
Internationale 	 ADJA
Entwicklung 	 NN
, 	 $,
dem 	 ART
Wellcome 	 NN
Trust 	 NE
und 	 KON
der 	 ART
Bill 	 NE
and 	 NE
Melinda 	 NE
Gates 	 NE
Foundation 	 NN
unterstützt 	 VVPP
wird 	 VAFIN
. 	 $.
Diese 	 PDAT
Geber 	 NN
sehen 	 VVFIN
laut 	 APPR
Gyampoh 	 NN
, 	 $,
dass 	 KOUS
der 	 ART
Schwerpunkt 	 NN
der 	 ART
Forschungsentscheide 	 NN
und 	 KON
-ressourcen 	 NN
von 	 APPR
Europa 	 NE
und 	 KON
Amerika 	 NE
nach 	 APPR
Afrika 	 NE
verlagert 	 VVPP
werden 	 VAFIN
muss 	 VVPP
. 	 $.

 	 _SP
Die 	 ART
Person 	 NN
, 	 $,
die 	 PRELS
einem 	 ART
Geber 	 NN
gegenüber 	 APPO
für 	 APPR
ein 	 ART
Projekt 	 NN
verantwortlich 	 ADJD
ist 	 VAFIN
, 	 $,
muss 	 VVFIN
gemäss 	 ADJA
Goetschel 	 NE
mitentscheiden 	 VVFIN
. 	 $.
« 	 $(
Ideal 	 ADJD
wäre 	 VAFIN
eine 	 ART
gemeinsame 	 ADJA
Verantwortung 	 NN
von 	 APPR
Forschenden 	 NN
im 	 APPRART
Süden 	 NN
und 	 KON
Norden 	 NN
gegenüber 	 APPR
einer 	 ART
gemeinsamen 	 ADJA
Geberinstitution 	 NN
oder 	 KON
von 	 APPR
jedem 	 PIAT
Partner 	 NN
gegenüber 	 APPR
seinem 	 PPOSAT
Geldgeber 	 NN
. 	 $.
» 	 $(
In 	 APPR
der 	 ART
Praxis 	 NN
hingegen 	 ADV
kommen 	 VVFIN
die 	 ART
meisten 	 PIAT
Mittel 	 NN
aus 	 APPR
dem 	 ART
globalen 	 ADJA
Norden 	 NN
, 	 $,
der 	 PRELS
damit 	 PROAV
auch 	 ADV
das 	 ART
letzte 	 ADJA
Wort 	 NN
hat 	 VAFIN
. 	 $.
In 	 APPR
Richtlinien 	 NN
von 	 APPR
Partnerprojekten 	 NN
sollten 	 VMFIN
jedoch 	 ADV
Regeln 	 NN
festgelegt 	 VVPP
werden 	 VAINF
, 	 $,
die 	 PRELS
dem 	 ART
Partner 	 NN
im 	 APPRART
Süden 	 NN
die 	 ART
Möglichkeit 	 NN
gemeinsamer 	 ADJA
Entscheidungen 	 NN
einräumen 	 VVINF
. 	 $.

 	 _SP
Fairness 	 NN
in 	 APPR
der 	 ART
Forschung 	 NN

 	 _SP
Ein 	 ART
weiterer 	 ADJA
schwieriger 	 ADJA
Punkt 	 NN
ist 	 VAFIN
laut 	 APPR
Gyampoh 	 NN
die 	 ART
Quantifizierung 	 NN
der 	 ART
Ressourcen 	 NN
von 	 APPR
Empfängerorganisationen 	 NN
, 	 $,
die 	 PRELS
sich 	 PRF
nicht 	 PTKNEG
nur 	 ADV
finanziell 	 ADJD
einbringen 	 VVINF
. 	 $.
Zum 	 APPRART
Beispiel 	 NN
stellen 	 VVFIN
afrikanische 	 ADJA
Regierungen 	 NN
Büros 	 NN
, 	 $,
Einrichtungen 	 NN
, 	 $,
Löhne 	 NN
und 	 KON
Sozialleistungen 	 NN
für 	 APPR
Forschungsinstitute 	 NN
zur 	 APPRART
Verfügung 	 NN
, 	 $,
die 	 PRELS
aber 	 ADV
als 	 APPR
« 	 $(
Input 	 NN
» 	 $(
schwierig 	 ADJD
zu 	 PTKZU
beziffern 	 VVINF
sind 	 VAFIN
. 	 $.
So 	 ADV
kann 	 VMFIN
bei 	 APPR
den 	 ART
Gebern 	 NN
der 	 ART
Eindruck 	 NN
entstehen 	 VVINF
, 	 $,
dass 	 KOUS
ihre 	 PPOSAT
Partner 	 NN
nichts 	 PIS
beitragen 	 VVINF
, 	 $,
was 	 PWS
ihre 	 PPOSAT
Beziehung 	 NN
trüben 	 VVINF
kann 	 VMFIN
. 	 $.

 	 _SP
Gyampoh 	 NN
ist 	 VAFIN
überzeugt 	 VVPP
, 	 $,
dass 	 KOUS
faire 	 ADJA
Forschung 	 NN
möglich 	 ADJD
ist 	 VAFIN
, 	 $,
falls 	 KOUS
sie 	 PPER
auf 	 APPR
der 	 ART
richtigen 	 ADJA
Art 	 NN
von 	 APPR
Beziehungen 	 NN
und 	 KON
Partnerschaft 	 NN
beruht 	 VVFIN
. 	 $.
Geber 	 NN
und 	 KON
Forschende 	 NN
vor 	 APPR
Ort 	 NN
sollten 	 VMFIN
nicht 	 PTKNEG
erst 	 ADV
nach 	 APPR
dem 	 ART
Einreichen 	 NN
eines 	 ART
Prokjektantrags 	 NN
miteinander 	 ADV
sprechen 	 VVFIN
, 	 $,
sondern 	 KON
lang 	 ADJD
vorher 	 PTKVZ
, 	 $,
falls 	 KOUS
sie 	 PPER
faire 	 ADJA
Forschung 	 NN
anstreben 	 VVFIN
. 	 $.

 	 _SP
An 	 APPR
einem 	 ART
Punkt 	 NN
gehen 	 VVFIN
die 	 ART
Meinungen 	 NN
auseinander 	 PTKVZ
: 	 $.
Wer 	 PWS
soll 	 VMFIN
Forschungsergebnisse 	 NN
nutzen 	 VVINF
dürfen 	 VMINF
, 	 $,
die 	 ART
Wissenschaftsteams 	 NN
aus 	 APPR
dem 	 ART
globalen 	 ADJA
Norden 	 NN
und 	 KON
Süden 	 NN
gemeinsam 	 ADJD
entwickeln 	 VVINF
? 	 $.
Forschende 	 NN
im 	 APPRART
Süden 	 NN
haben 	 VAFIN
das 	 ART
Gefühl 	 NN
, 	 $,
dass 	 KOUS
sie 	 PPER
die 	 ART
Knochenarbeit 	 NN
verrichten 	 VVFIN
, 	 $,
während 	 KOUS
ihre 	 PPOSAT
Kollegen 	 NN
im 	 APPRART
Norden 	 NN
die 	 ART
Lorbeeren 	 NN
der 	 ART
Geber 	 NN
und 	 KON
Aufsichtsgremien 	 NN
ernten 	 VVINF
. 	 $.
Doch 	 KON
der 	 ART
Nutzen 	 NN
solcher 	 PIAT
Forschungsergebnisse 	 NN
ist 	 VAFIN
davon 	 PROAV
abhängig 	 ADJD
, 	 $,
was 	 PWS
die 	 ART
Beteiligten 	 NN
erwarten 	 VVFIN
. 	 $.
« 	 $(
Der 	 ART
Geber 	 NN
erhofft 	 VVFIN
sich 	 PRF
vielleicht 	 ADV
Anerkennung 	 NN
für 	 APPR
die 	 ART
Mittelbeschaffung 	 NN
, 	 $,
der 	 ART
Forschende 	 NN
profitiert 	 VVFIN
vielleicht 	 ADV
, 	 $,
wenn 	 KOUS
er 	 PPER
die 	 ART
Ergebnisse 	 NN
publiziert 	 VVPP
. 	 $.
Für 	 APPR
die 	 ART
Forschergemeinde 	 NN
können 	 VMFIN
Ergebnisse 	 NN
konkrete 	 ADJA
Möglichkeiten 	 NN
eröffnen 	 VVINF
» 	 $(
, 	 $,
sagt 	 VVFIN
Gyampoh 	 NE
. 	 $.

 	 _SP
Daten 	 NN
aus 	 APPR
gemeinsamer 	 ADJA
Forschung 	 NN
sollten 	 VMFIN
allen 	 PIAT
beteiligten 	 ADJA
Forschenden 	 NN
gehören 	 VVFIN
und 	 KON
anderen 	 PIS
möglichst 	 ADV
bald 	 ADV
durch 	 APPR
Open 	 FM
Access 	 FM
zur 	 APPRART
Verfügung 	 NN
stehen 	 VVINF
. 	 $.
Doch 	 KON
wie 	 PWAV
das 	 ART
Wissen 	 NN
geteilt 	 VVPP
wird 	 VAFIN
, 	 $,
hängt 	 VVFIN
von 	 APPR
der 	 ART
Art 	 NN
der 	 ART
Ergebnisse 	 NN
ab 	 PTKVZ
: 	 $.
« 	 $(
Gewisse 	 ADJA
Arten 	 NN
von 	 APPR
Ergebnissen 	 NN
sind 	 VAFIN
sehr 	 ADV
komplex 	 ADJD
und 	 KON
sollten 	 VMFIN
in 	 APPR
erster 	 ADJA
Linie 	 NN
der 	 ART
Forschungsgemeinde 	 NN
zugänglich 	 ADJD
sein 	 VAINF
» 	 $(
, 	 $,
ergänzt 	 VVFIN
er 	 PPER
. 	 $.

 	 _SP
Wem 	 PWS
gehören 	 VVFIN
die 	 ART
Ergebnisse 	 NN
? 	 $.

 	 _SP
Die 	 ART
Bill 	 NE
and 	 NE
Melinda 	 NE
Gates 	 NE
Foundation 	 NN
ist 	 VAFIN
Teil 	 NN
des 	 ART
Partnerschaftsnetzes 	 NN
Global 	 NE
Grand 	 NE
Challenges 	 NE
, 	 $,
das 	 ART
drängende 	 ADJA
Herausforderungen 	 NN
im 	 APPRART
Gesundheits- 	 TRUNC
und 	 KON
Entwicklungsbereich 	 NN
bewältigen 	 VVINF
will 	 VMFIN
. 	 $.
« 	 $(
Alle 	 PIAT
Empfänger 	 NN
und 	 KON
Partner 	 NN
verpflichten 	 VVFIN
sich 	 PRF
, 	 $,
die 	 ART
durch 	 APPR
Stiftungsgelder 	 NN
entwickelten 	 ADJA
Produkte 	 NN
und 	 KON
Kenntnisse 	 NN
allgemein 	 ADJD
und 	 KON
erschwinglich 	 ADJD
zugänglich 	 ADJD
zu 	 PTKZU
machen 	 VVINF
– 	 $(
in 	 APPR
einer 	 ART
Menge 	 NN
, 	 $,
Qualität 	 NN
und 	 KON
Frist 	 NN
, 	 $,
die 	 PRELS
gewährleisten 	 VVFIN
, 	 $,
dass 	 KOUS
diejenigen 	 PDS
wirklich 	 ADJD
davon 	 PROAV
profitieren 	 VVINF
, 	 $,
die 	 PRELS
sie 	 PPER
am 	 APPRART
dringendsten 	 ADJA
benötigen 	 VVFIN
» 	 $(
, 	 $,
sagt 	 VVFIN
Ayo 	 NE
Ajayi 	 NE
, 	 $,
Direktor 	 NN
des 	 ART
Africa 	 NE
Team 	 NN
, 	 $,
das 	 PRELS
bei 	 APPR
der 	 ART
Gates 	 NE
Foundation 	 NN
für 	 APPR
Policy 	 NE
, 	 $,
Advocacy 	 NE
und 	 KON
Regierungskontakte 	 NN
zuständig 	 ADJD
ist 	 VAFIN
. 	 $.
« 	 $(
Wir 	 PPER
sammeln 	 VVFIN
und 	 KON
teilen 	 VVFIN
kontinuierlich 	 ADJD
Daten 	 NN
über 	 APPR
unsere 	 PPOSAT
Fortschritte 	 NN
, 	 $,
ziehen 	 VVFIN
Lehren 	 NN
aus 	 APPR
Erfahrungen 	 NN
und 	 KON
nehmen 	 VVFIN
im 	 APPRART
Dialog 	 NN
mit 	 APPR
Empfängern 	 NN
und 	 KON
Partnern 	 NN
Kurswechsel 	 NN
vor 	 PTKVZ
. 	 $.
» 	 $(
Publizierte 	 ADJA
Forschungsergebnisse 	 NN
sind 	 VAFIN
rasch 	 ADJD
und 	 KON
breit 	 ADJD
zugänglich 	 ADJD
zu 	 PTKZU
machen 	 VVINF
. 	 $.
Die 	 ART
Open-Access-Politik 	 NN
der 	 ART
Stiftung 	 NN
ermöglicht 	 VVFIN
den 	 ART
unbeschränkten 	 ADJA
Zugang 	 NN
und 	 KON
die 	 ART
Wiederverwendung 	 NN
aller 	 PIAT
im 	 APPRART
Peer-Review-Verfahren 	 NN
veröffentlichten 	 ADJA
Ergebnisse 	 NN
, 	 $,
die 	 PRELS
ganz 	 ADV
oder 	 KON
teilweise 	 ADV
durch 	 APPR
die 	 ART
Stiftung 	 NN
finanziert 	 VVPP
wurden 	 VAFIN
, 	 $,
einschliesslich 	 ADJD
der 	 ART
dazugehörigen 	 ADJA
Daten 	 NN
. 	 $.

 	 _SP
Gyampoh 	 NN
betont 	 VVFIN
, 	 $,
dass 	 KOUS
Forschungsdaten 	 NN
allen 	 PIS
gehören 	 VVFIN
. 	 $.
« 	 $(
In 	 APPR
der 	 ART
fairen 	 ADJA
Forschung 	 NN
sind 	 VAFIN
Fragen 	 NN
des 	 ART
geistigen 	 ADJA
Eigentums 	 NN
menschlich 	 ADJD
und 	 KON
im 	 APPRART
Bewusstsein 	 NN
anzugehen 	 VVIZU
, 	 $,
  	 _SP
dass 	 KOUS
eine 	 ART
solche 	 PIAT
Forschung 	 NN
allen 	 PIS
zu 	 APPR
Gute 	 NN
kommt 	 VVFIN
» 	 $(
, 	 $,
meint 	 VVFIN
er 	 PPER
. 	 $.
« 	 $(
Wer 	 PWS
solche 	 PIAT
Daten 	 NN
ethisch 	 ADJD
und 	 KON
zum 	 APPRART
Wohl 	 NN
der 	 ART
Menschheit 	 NN
verwenden 	 VVINF
will 	 VMFIN
, 	 $,
sollte 	 VMFIN
dies 	 PDS
dürfen 	 VMINF
. 	 $.
Natürlich 	 ADV
ist 	 VAFIN
auszuweisen 	 VVIZU
, 	 $,
wer 	 PWS
einen 	 ART
Beitrag 	 NN
zu 	 APPR
den 	 ART
Daten 	 NN
geleistet 	 VVPP
hat 	 VAFIN
. 	 $.
» 	 $(

 	 _SP
Pélagie 	 NN
Lefebvre 	 NE
ist 	 VAFIN
Programmleiterin 	 NN
des 	 ART
International 	 NE
Development 	 NE
Research 	 NE
Centre 	 NE
( 	 $(
IDRC 	 NE
) 	 $(
in 	 APPR
Kanada 	 NE
. 	 $.
Ihre 	 PPOSAT
Organisation 	 NN
schreibe 	 VVFIN
nicht 	 PTKNEG
genau 	 ADJD
vor 	 PTKVZ
, 	 $,
wie 	 PWAV
Daten 	 NN
zu 	 PTKZU
verwalten 	 VVINF
seien 	 VAFIN
, 	 $,
und 	 KON
in 	 APPR
den 	 ART
unterstützten 	 ADJA
internationalen 	 ADJA
Projekten 	 NN
