Title 	 NN
The 	 DT
international 	 JJ
research 	 NN
landscape 	 NN
is 	 VBZ
changing 	 VBG
too 	 RB
. 	 .

 	 _SP
But 	 CC
inequality 	 NN
still 	 RB
exists 	 VBZ
at 	 IN
many 	 JJ
levels 	 NNS
: 	 :
“ 	 ``
In 	 IN
research 	 NN
partnerships 	 NNS
we 	 PRP
sense 	 VBP
the 	 DT
same 	 JJ
tensions 	 NNS
that 	 WDT
are 	 VBP
typically 	 RB
embedded 	 VBN
  	 _SP
in 	 IN
donor 	 NN
- 	 HYPH
recipient 	 JJ
relations 	 NNS
in 	 IN
international 	 JJ
development 	 NN
cooperation 	 NNP
: 	 :
donors 	 NNS
tend 	 VBP
to 	 TO
seek 	 VB
to 	 TO
impose 	 VB
their 	 PRP$
ideas 	 NNS
and 	 CC
conditions 	 NNS
” 	 ''
, 	 ,
says 	 VBZ
Carbonnier 	 NNP
. 	 .

 	 _SP
The 	 DT
key 	 JJ
questions 	 NNS
here 	 RB
are 	 VBP
: 	 :
who 	 WP
decides 	 VBZ
what 	 WP
research 	 NN
projects 	 NNS
are 	 VBP
to 	 TO
be 	 VB
realised 	 VBN
, 	 ,
and 	 CC
who 	 WP
is 	 VBZ
to 	 TO
benefit 	 VB
from 	 IN
the 	 DT
results 	 NNS
? 	 .
How 	 WRB
  	 _SP
will 	 MD
those 	 DT
benefits 	 NNS
be 	 VB
disseminated 	 VBN
, 	 ,
and 	 CC
how 	 WRB
can 	 MD
cooperation 	 VB
in 	 IN
a 	 DT
given 	 VBN
social 	 JJ
system 	 NN
be 	 VB
increased 	 VBN
? 	 .
And 	 CC
finally 	 RB
: 	 :
who 	 WP
should 	 MD
  	 _SP
decide 	 VB
where 	 WRB
the 	 DT
money 	 NN
goes 	 VBZ
? 	 .

 	 _SP
Deep 	 JJ
- 	 HYPH
seated 	 VBN
habits 	 NNS
and 	 CC
old 	 JJ
, 	 ,
established 	 VBD
power 	 NN
relations 	 NNS
still 	 RB
play 	 VBP
a 	 DT
role 	 NN
in 	 IN
international 	 JJ
partnerships 	 NNS
, 	 ,
says 	 VBZ
Carbonnier 	 NNP
: 	 :
“ 	 ``
Building 	 VBG
fair 	 JJ
research 	 NN
partnerships 	 NNS
consumes 	 NNS
time 	 NN
and 	 CC
resources 	 NNS
. 	 .
There 	 EX
is 	 VBZ
real 	 JJ
pressure 	 NN
to 	 TO
publish 	 VB
research 	 NN
outcomes 	 NNS
fast 	 VBP
in 	 IN
peer 	 NN
- 	 HYPH
reviewed 	 VBN
– 	 :
Anglo 	 NNP
- 	 HYPH
Saxon 	 NNP
– 	 :
journals 	 NNS
edited 	 VBN
in 	 IN
the 	 DT
North 	 NNP
. 	 .
And 	 CC
there 	 EX
is 	 VBZ
harsh 	 JJ
competition 	 NN
for 	 IN
funding 	 NN
” 	 ''
. 	 .
The 	 DT
existing 	 VBG
tensions 	 NNS
between 	 IN
the 	 DT
drive 	 NN
to 	 TO
recognise 	 VB
academic 	 JJ
excellence 	 NN
and 	 CC
achieving 	 VBG
longer 	 JJR
- 	 HYPH
term 	 NN
, 	 ,
capacity 	 NN
- 	 HYPH
building 	 NN
objectives 	 NNS
are 	 VBP
at 	 IN
the 	 DT
heart 	 NN
of 	 IN
the 	 DT
North 	 NNP
- 	 HYPH
South 	 NNP
research 	 NN
partnership 	 NN
debate 	 NN
. 	 .
“ 	 ``
There 	 EX
is 	 VBZ
increasing 	 VBG
pressure 	 NN
from 	 IN
the 	 DT
partners 	 NNS
in 	 IN
the 	 DT
South 	 NNP
to 	 TO
engage 	 VB
in 	 IN
fair 	 JJ
research 	 NN
partnerships 	 NNS
. 	 .
It 	 PRP
is 	 VBZ
crucial 	 JJ
to 	 TO
give 	 VB
greater 	 JJR
space 	 NN
to 	 IN
locally 	 RB
produced 	 VBN
knowledge 	 NN
and 	 CC
a 	 DT
greater 	 JJR
variety 	 NN
of 	 IN
‘ 	 ``
knowledge 	 NN
ecologies 	 NNS
’ 	 ''
– 	 :
and 	 CC
to 	 TO
accept 	 VB
that 	 DT
contextualisation 	 NN
may 	 MD
lead 	 VB
to 	 IN
outcomes 	 NNS
that 	 WDT
do 	 VBP
n’t 	 RB
always 	 RB
conform 	 VB
to 	 IN
standard 	 JJ
expectations 	 NNS
in 	 IN
the 	 DT
north 	 NN
” 	 ''
. 	 .

 	 _SP
Most 	 JJS
research 	 NN
in 	 IN
a 	 DT
north 	 NN
- 	 HYPH
south 	 NN
context 	 NN
contains 	 VBZ
policy 	 NN
- 	 HYPH
relevant 	 JJ
components 	 NNS
, 	 ,
says 	 VBZ
Laurent 	 NNP
Goetschel 	 NNP
of 	 IN
the 	 DT
University 	 NNP
of 	 IN
Basel 	 NNP
, 	 ,
who 	 WP
is 	 VBZ
president 	 NN
of 	 IN
the 	 DT
Swiss 	 NNP
Commission 	 NNP
for 	 IN
Research 	 NNP
Partnerships 	 NNP
with 	 IN
Developing 	 VBG
Countries 	 NNPS
of 	 IN
the 	 DT
Swiss 	 NNP
Academy 	 NNP
of 	 IN
Sciences 	 NNPS
. 	 .
One 	 CD
of 	 IN
the 	 DT
challenges 	 NNS
is 	 VBZ
to 	 TO
get 	 VB
research 	 NN
partnerships 	 NNS
functioning 	 VBG
despite 	 IN
divergent 	 JJ
socio 	 NNP
- 	 HYPH
political 	 JJ
and 	 CC
economic 	 JJ
  	 _SP
contexts 	 NN
. 	 .

 	 _SP
He 	 PRP
who 	 WP
pays 	 VBZ
, 	 ,
decides 	 VBZ

 	 _SP
The 	 DT
first 	 JJ
question 	 NN
is 	 VBZ
crucial 	 JJ
: 	 :
who 	 WP
sets 	 VBZ
the 	 DT
agenda 	 NN
and 	 CC
decides 	 VBZ
what 	 WP
research 	 NN
should 	 MD
be 	 VB
done 	 VBN
? 	 .
For 	 IN
many 	 JJ
years 	 NNS
, 	 ,
the 	 DT
decision 	 NN
has 	 VBZ
been 	 VBN
made 	 VBN
mostly 	 RB
by 	 IN
the 	 DT
research 	 NN
funders 	 NNS
, 	 ,
says 	 VBZ
Benjamin 	 NNP
Apraku 	 NNP
Gyampoh 	 NNP
, 	 ,
Programme 	 NNP
Manager 	 NNP
at 	 IN
the 	 DT
Nairobi 	 NNP
- 	 HYPH
based 	 VBN
African 	 NNP
Academy 	 NNP
of 	 IN
Sciences 	 NNPS
( 	 -LRB-
AAS 	 NNP
) 	 -RRB-
. 	 .
For 	 IN
him 	 PRP
, 	 ,
research 	 NN
partnerships 	 NNS
have 	 VBP
biased 	 VBN
donor 	 NN
- 	 HYPH
recipient 	 NN
relations 	 NNS
that 	 WDT
plague 	 VBP
international 	 NNP
development 	 NNP
cooperation 	 NNP
. 	 .
“ 	 ``
There 	 EX
is 	 VBZ
the 	 DT
infamously 	 RB
wrong 	 JJ
perception 	 NN
that 	 IN
the 	 DT
one 	 NN
with 	 IN
the 	 DT
money 	 NN
has 	 VBZ
all 	 PDT
the 	 DT
wisdom 	 NN
and 	 CC
knows 	 VBZ
how 	 WRB
best 	 RBS
to 	 TO
use 	 VB
the 	 DT
money 	 NN
” 	 ''
. 	 .
One 	 PRP
may 	 MD
have 	 VB
the 	 DT
funds 	 NNS
and 	 CC
good 	 JJ
intentions 	 NNS
, 	 ,
but 	 CC
might 	 MD
not 	 RB
understand 	 VB
the 	 DT
context 	 NN
within 	 IN
which 	 WDT
the 	 DT
recipient 	 NN
is 	 VBZ
working 	 VBG
, 	 ,
and 	 CC
might 	 MD
not 	 RB
be 	 VB
willing 	 JJ
to 	 TO
learn 	 VB
about 	 IN
the 	 DT
recipient 	 NN
’s 	 POS
environment 	 NN
. 	 .
“ 	 ``
Research 	 NNP
partners 	 NNS
– 	 :
funders 	 NNS
and 	 CC
recipients 	 NNS
– 	 :
must 	 MD
learn 	 VB
from 	 IN
each 	 DT
other 	 JJ
about 	 IN
how 	 WRB
to 	 TO
develop 	 VB
, 	 ,
retool 	 VB
and 	 CC
facilitate 	 JJ
systems 	 NNS
” 	 ''
, 	 ,
he 	 PRP
adds 	 VBZ
. 	 .
In 	 IN
agricultural 	 JJ
research 	 NN
cooperation 	 NN
, 	 ,
it 	 PRP
should 	 MD
be 	 VB
the 	 DT
farmers 	 NNS
who 	 WP
determine 	 VBP
the 	 DT
area 	 NN
of 	 IN
research 	 NN
for 	 IN
funding 	 NN
bodies 	 NNS
, 	 ,
says 	 VBZ
Professor 	 NNP
Ngozi 	 NNP
Ifeoma 	 NNP
Odiaka 	 NNP
of 	 IN
the 	 DT
University 	 NNP
of 	 IN
Agriculture 	 NNP
in 	 IN
Makurdi 	 NNP
, 	 ,
Nigeria 	 NNP
. 	 .

 	 _SP
In 	 IN
2015 	 CD
the 	 DT
AAS 	 NNP
established 	 VBD
the 	 DT
Alliance 	 NNP
for 	 IN
Accelerating 	 VBG
Excellence 	 NNP
in 	 IN
Science 	 NNP
in 	 IN
Africa 	 NNP
, 	 ,
which 	 WDT
is 	 VBZ
funded 	 VBN
by 	 IN
institutions 	 NNS
  	 _SP
such 	 JJ
as 	 IN
the 	 DT
UK 	 NNP
’s 	 POS
Department 	 NNP
for 	 IN
International 	 NNP
Development 	 NNP
, 	 ,
the 	 DT
Wellcome 	 NNP
Trust 	 NNP
and 	 CC
the 	 DT
Bill 	 NNP
and 	 CC
Melinda 	 NNP
Gates 	 NNP
Foundation 	 NNP
. 	 .
According 	 VBG
to 	 IN
Gyampoh 	 NNP
, 	 ,
these 	 DT
funders 	 NNS
agree 	 VBP
on 	 IN
the 	 DT
need 	 NN
to 	 TO
shift 	 VB
the 	 DT
centre 	 NN
of 	 IN
research 	 NN
decisions 	 NNS
and 	 CC
funding 	 NN
from 	 IN
Europe 	 NNP
and 	 CC
America 	 NNP
to 	 IN
Africa 	 NNP
. 	 .

 	 _SP
The 	 DT
person 	 NN
who 	 WP
is 	 VBZ
responsible 	 JJ
to 	 IN
a 	 DT
donor 	 NN
for 	 IN
a 	 DT
project 	 NN
also 	 RB
needs 	 VBZ
to 	 TO
have 	 VB
decision 	 NN
- 	 HYPH
making 	 VBG
powers 	 NNS
, 	 ,
says 	 VBZ
Goetschel 	 NNP
: 	 :
  	 _SP
“ 	 ``
Ideally 	 RB
, 	 ,
this 	 DT
would 	 MD
be 	 VB
a 	 DT
joint 	 JJ
responsibility 	 NN
of 	 IN
southern 	 JJ
and 	 CC
northern 	 JJ
researchers 	 NNS
towards 	 IN
a 	 DT
joint 	 JJ
funding 	 NN
agency 	 NN
, 	 ,
or 	 CC
of 	 IN
each 	 DT
partner 	 NN
towards 	 IN
his 	 PRP$
/ 	 SYM
her 	 PRP$
funding 	 NN
agency 	 NN
” 	 ''
. 	 .
In 	 IN
practice 	 NN
, 	 ,
however 	 RB
, 	 ,
most 	 JJS
of 	 IN
the 	 DT
funding 	 NN
comes 	 VBZ
from 	 IN
the 	 DT
Global 	 NNP
North 	 NNP
, 	 ,
so 	 RB
the 	 DT
final 	 JJ
decision 	 NN
- 	 HYPH
making 	 VBG
power 	 NN
lies 	 VBZ
with 	 IN
the 	 DT
Northern 	 JJ
partner 	 NN
. 	 .
Nevertheless 	 RB
, 	 ,
within 	 IN
the 	 DT
governance 	 NN
of 	 IN
a 	 DT
partnership 	 NN
project 	 NN
, 	 ,
rules 	 NNS
may 	 MD
and 	 CC
should 	 MD
be 	 VB
developed 	 VBN
to 	 TO
assure 	 VB
the 	 DT
Southern 	 JJ
partners 	 NNS
of 	 IN
the 	 DT
possibility 	 NN
of 	 IN
making 	 VBG
joint 	 JJ
decisions 	 NNS
. 	 .

 	 _SP
Bringing 	 VBG
fairness 	 NN
into 	 IN
research 	 NN

 	 _SP
Another 	 DT
challenge 	 NN
is 	 VBZ
quantifying 	 VBG
the 	 DT
resources 	 NNS
invested 	 VBN
by 	 IN
recipient 	 JJ
organisations 	 NNS
whose 	 WP$
input 	 NN
goes 	 VBZ
beyond 	 IN
financing 	 NN
, 	 ,
adds 	 VBZ
  	 _SP
Gympoh 	 NNP
. 	 .
For 	 IN
instance 	 NN
, 	 ,
office 	 NN
space 	 NN
, 	 ,
utilities 	 NNS
, 	 ,
salaries 	 NNS
and 	 CC
staff 	 NN
benefits 	 NNS
are 	 VBP
provided 	 VBN
to 	 IN
research 	 NN
institutions 	 NNS
by 	 IN
African 	 JJ
governments 	 NNS
, 	 ,
but 	 CC
these 	 DT
are 	 VBP
difficult 	 JJ
to 	 TO
quantify 	 VB
as 	 IN
research 	 NN
‘ 	 ``
input 	 NN
’ 	 ''
. 	 .
As 	 IN
a 	 DT
consequence 	 NN
, 	 ,
funders 	 NNS
can 	 MD
get 	 VB
the 	 DT
impression 	 NN
that 	 IN
their 	 PRP$
partner 	 NN
is 	 VBZ
contributing 	 VBG
nothing 	 NN
, 	 ,
and 	 CC
this 	 DT
can 	 MD
affect 	 VB
their 	 PRP$
relationship 	 NN
. 	 .

 	 _SP
Gyampoh 	 NNP
believes 	 VBZ
it 	 PRP
is 	 VBZ
possible 	 JJ
to 	 TO
conduct 	 VB
fair 	 JJ
research 	 NN
if 	 IN
it 	 PRP
is 	 VBZ
based 	 VBN
on 	 IN
the 	 DT
right 	 JJ
kind 	 NN
of 	 IN
relationships 	 NNS
and 	 CC
partnerships 	 NNS
. 	 .
  	 _SP
Funding 	 NN
bodies 	 NNS
and 	 CC
researchers 	 NNS
on 	 IN
the 	 DT
spot 	 NN
should 	 MD
not 	 RB
wait 	 VB
until 	 IN
after 	 IN
submitting 	 VBG
a 	 DT
proposal 	 NN
before 	 IN
engaging 	 VBG
in 	 IN
dialogue 	 NN
, 	 ,
but 	 CC
should 	 MD
begin 	 VB
long 	 RB
before 	 IN
this 	 DT
if 	 IN
fair 	 JJ
research 	 NN
is 	 VBZ
to 	 TO
come 	 VB
about 	 IN
. 	 .

 	 _SP
Who 	 WP
owns 	 VBZ
the 	 DT
results 	 NNS
? 	 .

 	 _SP
Who 	 WP
is 	 VBZ
to 	 TO
take 	 VB
the 	 DT
credit 	 NN
for 	 IN
research 	 NN
outcomes 	 NNS
achieved 	 VBN
jointly 	 RB
by 	 IN
scientists 	 NNS
from 	 IN
the 	 DT
Global 	 NNP
North 	 NNP
and 	 CC
South 	 NNP
? 	 .
This 	 DT
has 	 VBZ
been 	 VBN
  	 _SP
a 	 DT
source 	 NN
of 	 IN
some 	 DT
discontent 	 NN
, 	 ,
with 	 IN
scientists 	 NNS
from 	 IN
the 	 DT
South 	 NNP
feeling 	 NN
that 	 IN
they 	 PRP
are 	 VBP
doing 	 VBG
all 	 PDT
the 	 DT
‘ 	 ``
donkey 	 NN
work 	 NN
’ 	 ''
while 	 IN
the 	 DT
funding 	 NN
and 	 CC
  	 _SP
oversight 	 NN
organisations 	 NNS
give 	 VBP
all 	 PDT
the 	 DT
credit 	 NN
to 	 IN
their 	 PRP$
Northern 	 JJ
collaborators 	 NNS
. 	 .
But 	 CC
the 	 DT
benefit 	 NN
to 	 TO
be 	 VB
derived 	 VBN
from 	 IN
research 	 NN
results 	 NNS
  	 _SP
depends 	 VBZ
on 	 IN
how 	 WRB
those 	 DT
involved 	 VBN
define 	 VBP
it 	 PRP
. 	 .
To 	 IN
the 	 DT
funder 	 NN
it 	 PRP
can 	 MD
mean 	 VB
being 	 VBG
acknowledged 	 VBN
for 	 IN
providing 	 VBG
the 	 DT
money 	 NN
, 	 ,
while 	 IN
for 	 IN
the 	 DT
researcher 	 NN
the 	 DT
benefit 	 NN
can 	 MD
come 	 VB
from 	 IN
publishing 	 VBG
the 	 DT
results 	 NNS
. 	 .
To 	 IN
the 	 DT
general 	 JJ
community 	 NN
, 	 ,
there 	 EX
can 	 MD
be 	 VB
concrete 	 JJ
interventions 	 NNS
resulting 	 VBG
from 	 IN
the 	 DT
research 	 NN
findings 	 NNS
, 	 ,
says 	 VBZ
Gyampoh 	 NNP
. 	 .

 	 _SP
Data 	 NNS
obtained 	 VBN
from 	 IN
shared 	 JJ
research 	 NN
should 	 MD
belong 	 VB
to 	 IN
all 	 PDT
the 	 DT
researchers 	 NNS
involved 	 VBN
, 	 ,
and 	 CC
made 	 VBD
accessible 	 JJ
to 	 IN
others 	 NNS
on 	 IN
  	 _SP
open 	 JJ
access 	 NN
as 	 RB
soon 	 RB
as 	 IN
possible 	 JJ
, 	 ,
says 	 VBZ
Goetschel 	 NNP
. 	 .
But 	 CC
sharing 	 VBG
this 	 DT
knowledge 	 NN
depends 	 VBZ
on 	 IN
the 	 DT
kind 	 NN
of 	 IN
results 	 NNS
obtained 	 VBN
: 	 :
“ 	 ``
Certain 	 JJ
  	 _SP
types 	 NNS
of 	 IN
results 	 NNS
are 	 VBP
very 	 RB
complex 	 JJ
and 	 CC
should 	 MD
be 	 VB
available 	 JJ
mainly 	 RB
to 	 IN
the 	 DT
research 	 NN
community 	 NN
” 	 ''
, 	 ,
he 	 PRP
says 	 VBZ
. 	 .

 	 _SP
The 	 DT
Bill 	 NNP
and 	 CC
Melinda 	 NNP
Gates 	 NNP
Foundation 	 NNP
is 	 VBZ
part 	 NN
of 	 IN
the 	 DT
Global 	 NNP
Grand 	 NNP
Challenges 	 NNPS
partnership 	 NN
network 	 NN
, 	 ,
which 	 WDT
aims 	 VBZ
to 	 TO
solve 	 VB
some 	 DT
of 	 IN
the 	 DT
most 	 RBS
pressing 	 JJ
challenges 	 NNS
in 	 IN
health 	 NN
and 	 CC
development 	 NN
. 	 .
“ 	 ``
All 	 DT
their 	 PRP$
grantees 	 NNS
and 	 CC
partners 	 NNS
must 	 MD
commit 	 VB
to 	 IN
making 	 VBG
their 	 PRP$
  	 _SP
research 	 NN
outputs 	 NNS
widely 	 RB
available 	 JJ
at 	 IN
an 	 DT
affordable 	 JJ
price 	 NN
, 	 ,
in 	 IN
sufficient 	 JJ
quantity 	 NN
and 	 CC
in 	 IN
a 	 DT
timeframe 	 NN
that 	 WDT
provides 	 VBZ
real 	 JJ
and 	 CC
meaningful 	 JJ
benefit 	 NN
to 	 IN
those 	 DT
who 	 WP
need 	 VBP
it 	 PRP
most 	 RBS
” 	 ''
, 	 ,
says 	 VBZ
Ayo 	 NNP
Ajayi 	 NNP
, 	 ,
the 	 DT
director 	 NN
of 	 IN
the 	 DT
Africa 	 NNP
Team 	 NNP
leading 	 VBG
the 	 DT
Gates 	 NNP
Foundation 	 NNP
’s 	 POS
work 	 NN
  	 _SP
on 	 IN
policy 	 NN
, 	 ,
advocacy 	 NN
and 	 CC
government 	 NN
relations 	 NNS
across 	 IN
Africa 	 NNP
. 	 .
“ 	 ``
We 	 PRP
continually 	 RB
collect 	 VBP
and 	 CC
share 	 VB
data 	 NNS
on 	 IN
our 	 PRP$
progress 	 NN
, 	 ,
reflect 	 VB
on 	 IN
  	 _SP
lessons 	 NNS
learned 	 VBN
, 	 ,
and 	 CC
make 	 VB
course 	 NN
corrections 	 NNS
as 	 IN
needed 	 VBN
, 	 ,
through 	 IN
ongoing 	 JJ
dialogue 	 NN
with 	 IN
our 	 PRP$
grantees 	 NNS
and 	 CC
partners 	 NNS
” 	 ''
. 	 .
Published 	 VBN
  	 _SP
research 	 NN
resulting 	 VBG
from 	 IN
their 	 PRP$
funding 	 NN
is 	 VBZ
to 	 TO
be 	 VB
promptly 	 RB
and 	 CC
broadly 	 RB
disseminated 	 VBN
. 	 .
They 	 PRP
have 	 VBP
adopted 	 VBN
an 	 DT
open 	 JJ
- 	 HYPH
access 	 NN
policy 	 NN
  	 _SP
that 	 WDT
enables 	 VBZ
unrestricted 	 JJ
access 	 NN
and 	 CC
re 	 NN
- 	 NN
use 	 NN
of 	 IN
all 	 DT
peer 	 NN
- 	 HYPH
reviewed 	 VBN
, 	 ,
published 	 VBN
research 	 NN
that 	 WDT
has 	 VBZ
been 	 VBN
funded 	 VBN
in 	 IN
whole 	 NN
or 	 CC
in 	 IN
part 	 NN
by 	 IN
the 	 DT
Foundation 	 NNP
, 	 ,
including 	 VBG
any 	 DT
underlying 	 JJ
data 	 NN
sets 	 NNS
. 	 .

 	 _SP
Gyampoh 	 NNP
emphasises 	 VBZ
that 	 WDT
research 	 NN
data 	 NNS
belongs 	 VBZ
to 	 IN
everyone 	 NN
. 	 .
“ 	 ``
In 	 IN
fair 	 JJ
research 	 NN
, 	 ,
issues 	 NNS
of 	 IN
intellectual 	 JJ
property 	 NN
must 	 MD
be 	 VB
addressed 	 VBN
humanely 	 RB
and 	 CC
with 	 IN
an 	 DT
understanding 	 NN
that 	 WDT
what 	 WP
is 	 VBZ
being 	 VBG
done 	 VBN
is 	 VBZ
for 	 IN
the 	 DT
good 	 NN
of 	 IN
all 	 DT
” 	 ''
, 	 ,
he 	 PRP
says 	 VBZ
. 	 .
“ 	 ``
Permission 	 NN
should 	 MD
be 	 VB
  	 _SP
granted 	 VBN
to 	 IN
anyone 	 NN
who 	 WP
wants 	 VBZ
to 	 TO
use 	 VB
the 	 DT
data 	 NNS
ethically 	 RB
for 	 IN
the 	 DT
benefit 	 NN
of 	 IN
humankind 	 NN
. 	 .
Of 	 RB
course 	 RB
, 	 ,
there 	 EX
must 	 MD
be 	 VB
an 	 DT
acknowledgement 	 NN
of 	 IN
who 	 WP
and 	 CC
what 	 WP
made 	 VBD
it 	 PRP
possible 	 JJ
for 	 IN
the 	 DT
data 	 NNS
to 	 TO
become 	 VB
available 	 JJ
” 	 ''
. 	 .

 	 _SP
When 	 WRB
the 	 DT
weather 	 NN
is 	 VBZ
fine 	 JJ
, 	 ,
Roger 	 NNP
lays 	 VBZ
out 	 RP
the 	 DT
freshly 	 RB
developed 	 VBN
X 	 NNS
- 	 NNS
rays 	 NNS
to 	 TO
dry 	 VB
on 	 IN
the 	 DT
lawn 	 NN
. 	 .
He 	 PRP
’s 	 VBZ
a 	 DT
technician 	 NN
for 	 IN
medical 	 JJ
imaging 	 NN
. 	 .

 	 _SP
Pélagie 	 NNP
Lefebvre 	 NNP
is 	 VBZ
the 	 DT
programme 	 NN
officer 	 NN
of 	 IN
the 	 DT
Canada 	 NNP
- 	 HYPH
based 	 VBN
International 	 NNP
Development 	 NNP
Research 	 NNP
Centre 	 NNP
( 	 -LRB-
IDRC 	 NNP
) 	 -RRB-
. 	 .
He 	 PRP
says 	 VBZ
that 	 IN
his 	 PRP$
organisation 	 NN
does 	 VBZ
not 	 RB
prescribe 	 VB
precisely 	 RB
how 	 WRB
data 	 NNS
should 	 MD
be 	 VB
managed 	 VBN
, 	 ,
and 	 CC
has 	 VBZ
seen 	 VBN
numerous 	 JJ
ways 	 NNS
of 	 IN
managing 	 VBG
research 	 NN
data 	 NNS
in 	 IN
the 	 DT
international 	 JJ
collaborations 	 NNS
that 	 WDT
have 	 VBP
been 	 VBN
funded 	 VBN
. 	 .
One 	 CD
of 	 IN
the 	 DT
models 	 NNS
was 	 VBD
a 	 DT
team 	 NN
of 	 IN
researchers 	 NNS
who 	 WP
  	 _SP
signed 	 VBD
an 	 DT
agreement 	 NN
at 	 IN
the 	 DT
onset 	 NN
of 	 IN
the 	 DT
programme 	 NN
, 	 ,
indicating 	 VBG
that 	 IN
the 	 DT
country 	 NN
leads 	 VBZ
would 	 MD
be 	 VB
responsible 	 JJ
for 	 IN
collecting 	 VBG
  	 _SP
the 	 DT
data 	 NNS
in 	 IN
their 	 PRP$
own 	 JJ
country 	 NN
, 	 ,
