Title 	 NN
have 	 VBP
neither 	 CC
the 	 DT
means 	 NNS
nor 	 CC
the 	 DT
expertise 	 NN
can 	 MD
be 	 VB
driven 	 VBN
to 	 IN
despair 	 VB
over 	 IN
it 	 PRP
. 	 .
And 	 CC
because 	 IN
individuals 	 NNS
and 	 CC
small 	 JJ
research 	 NN
groups 	 NNS
find 	 VBP
it 	 PRP
difficult 	 JJ
to 	 TO
place 	 VB
their 	 PRP$
data 	 NNS
on 	 IN
open 	 JJ
access 	 NN
, 	 ,
it 	 PRP
means 	 VBZ
other 	 JJ
scientists 	 NNS
find 	 VBP
it 	 PRP
difficult 	 JJ
to 	 TO
use 	 VB
that 	 DT
data 	 NN
. 	 .
" 	 ``
Many 	 JJ
researchers 	 NNS
lack 	 VBP
the 	 DT
time 	 NN
and 	 CC
the 	 DT
knowledge 	 NN
they 	 PRP
need 	 VBP
to 	 TO
be 	 VB
able 	 JJ
to 	 TO
document 	 VB
their 	 PRP$
data 	 NNS
adequately 	 RB
and 	 CC
make 	 VB
it 	 PRP
available 	 JJ
" 	 ''
, 	 ,
says 	 VBZ
Benedikt 	 NNP
Fecher 	 NNP
. 	 .
He 	 PRP
is 	 VBZ
currently 	 RB
doing 	 VBG
his 	 PRP$
doctorate 	 NN
at 	 IN
the 	 DT
German 	 NNP
Institute 	 NNP
for 	 IN
Economic 	 NNP
Research 	 NNP
and 	 CC
the 	 DT
Alexander 	 NNP
von 	 NNP
Humboldt 	 NNP
Institute 	 NNP
for 	 IN
Internet 	 NNP
and 	 CC
Society 	 NNP
in 	 IN
Berlin 	 NNP
, 	 ,
and 	 CC
he 	 PRP
has 	 VBZ
been 	 VBN
investigating 	 VBG
researchers 	 NNS
' 	 POS
attitudes 	 NNS
to 	 TO
open 	 VB
science 	 NN
. 	 .

 	 _SP
In 	 IN
the 	 DT
USA 	 NNP
and 	 CC
Europe 	 NNP
, 	 ,
the 	 DT
research 	 NN
funding 	 NN
organisations 	 NNS
have 	 VBP
proclaimed 	 VBN
their 	 PRP$
support 	 NN
for 	 IN
data 	 NNS
disclosure 	 NN
. 	 .
But 	 CC
this 	 DT
is 	 VBZ
n't 	 RB
enough 	 JJ
to 	 TO
enforce 	 VB
the 	 DT
standards 	 NNS
of 	 IN
open 	 JJ
science 	 NN
. 	 .
Researchers 	 NNS
also 	 RB
need 	 VBP
organisational 	 JJ
, 	 ,
financial 	 JJ
and 	 CC
personnel 	 NNS
support 	 NN
. 	 .
This 	 DT
is 	 VBZ
just 	 RB
what 	 WP
is 	 VBZ
offered 	 VBN
by 	 IN
the 	 DT
Swiss 	 NNP
Centre 	 NNP
of 	 IN
Expertise 	 NNP
in 	 IN
the 	 DT
Social 	 NNP
Sciences 	 NNPS
( 	 -LRB-
FORS 	 NNP
) 	 -RRB-
, 	 ,
for 	 IN
example 	 NN
. 	 .
It 	 PRP
helps 	 VBZ
with 	 IN
processing 	 NN
, 	 ,
documenting 	 VBG
and 	 CC
storing 	 VBG
research 	 NN
data 	 NNS
in 	 IN
the 	 DT
social 	 JJ
sciences 	 NNPS
, 	 ,
and 	 CC
provides 	 VBZ
the 	 DT
necessary 	 JJ
infrastructure 	 NN
for 	 IN
it 	 PRP
. 	 .
Researchers 	 NNS
can 	 MD
attend 	 VB
workshops 	 NNS
to 	 TO
gain 	 VB
further 	 JJ
skills 	 NNS
and 	 CC
get 	 VB
access 	 NN
to 	 IN
online 	 JJ
tools 	 NNS
for 	 IN
data 	 NNS
management 	 NN
, 	 ,
for 	 IN
instance 	 NN
. 	 .

 	 _SP
Open 	 JJ
data 	 NN
is 	 VBZ
already 	 RB
established 	 VBN
in 	 IN
the 	 DT
natural 	 JJ
sciences 	 NNS
, 	 ,
but 	 CC
the 	 DT
social 	 JJ
sciences 	 NNS
are 	 VBP
still 	 RB
shy 	 JJ
about 	 IN
the 	 DT
concept 	 NN
. 	 .
This 	 DT
is 	 VBZ
partly 	 RB
because 	 IN
they 	 PRP
usually 	 RB
work 	 VBP
with 	 IN
personal 	 JJ
data 	 NNS
that 	 WDT
is 	 VBZ
subject 	 JJ
to 	 IN
data 	 NN
- 	 HYPH
protection 	 NN
laws 	 NNS
. 	 .
But 	 CC
this 	 DT
is 	 VBZ
n't 	 RB
the 	 DT
only 	 JJ
reason 	 NN
. 	 .
According 	 VBG
to 	 IN
Alexandra 	 NNP
Stam 	 NNP
, 	 ,
the 	 DT
head 	 NN
of 	 IN
the 	 DT
Data 	 NNP
Promotion 	 NNP
group 	 NN
at 	 IN
FORS 	 NNP
, 	 ,
one 	 CD
of 	 IN
the 	 DT
problems 	 NNS
is 	 VBZ
that 	 IN
social 	 JJ
scientists 	 NNS
are 	 VBP
in 	 IN
general 	 JJ
not 	 RB
used 	 VBN
to 	 TO
documenting 	 VBG
their 	 PRP$
data 	 NNS
in 	 IN
a 	 DT
standardised 	 JJ
fashion 	 NN
. 	 .
" 	 ''
Many 	 JJ
researchers 	 NNS
do 	 VBP
n't 	 RB
realise 	 VB
that 	 IN
their 	 PRP$
data 	 NNS
can 	 MD
have 	 VB
an 	 DT
existence 	 NN
after 	 IN
their 	 PRP$
own 	 JJ
work 	 NN
is 	 VBZ
completed 	 VBN
" 	 ''
. 	 .
This 	 DT
means 	 VBZ
that 	 IN
much 	 JJ
potentially 	 RB
valuable 	 JJ
data 	 NNS
and 	 CC
many 	 JJ
important 	 JJ
details 	 NNS
are 	 VBP
lost 	 VBN
unnecessarily 	 RB
. 	 .

 	 _SP
This 	 DT
predicament 	 NN
is 	 VBZ
in 	 IN
part 	 NN
a 	 DT
result 	 NN
of 	 IN
how 	 WRB
people 	 NNS
are 	 VBP
trained 	 VBN
today 	 NN
. 	 .
Data 	 NNS
management 	 NN
is 	 VBZ
n't 	 RB
taught 	 VBN
formally 	 RB
as 	 IN
part 	 NN
of 	 IN
degree 	 NN
courses 	 NNS
, 	 ,
says 	 VBZ
Stam 	 NNP
. 	 .
And 	 CC
often 	 RB
, 	 ,
researchers 	 NNS
simply 	 RB
fail 	 VBP
to 	 TO
document 	 VB
their 	 PRP$
data 	 NNS
during 	 IN
their 	 PRP$
project 	 NN
, 	 ,
but 	 CC
instead 	 RB
only 	 RB
start 	 VB
the 	 DT
documentation 	 NN
process 	 NN
when 	 WRB
it 	 PRP
's 	 VBZ
nearing 	 VBG
completion 	 NN
. 	 .

 	 _SP
In 	 IN
some 	 DT
countries 	 NNS
, 	 ,
such 	 JJ
as 	 IN
the 	 DT
USA 	 NNP
and 	 CC
the 	 DT
UK 	 NNP
, 	 ,
a 	 DT
data 	 NNS
management 	 NN
plan 	 NN
often 	 RB
has 	 VBZ
to 	 TO
be 	 VB
provided 	 VBN
when 	 WRB
an 	 DT
application 	 NN
for 	 IN
research 	 NN
funding 	 NN
is 	 VBZ
submitted 	 VBN
. 	 .
In 	 IN
Switzerland 	 NNP
, 	 ,
this 	 DT
is 	 VBZ
not 	 RB
yet 	 RB
the 	 DT
case 	 NN
. 	 .
Stam 	 NNP
hopes 	 VBZ
that 	 IN
it 	 PRP
will 	 MD
happen 	 VB
soon 	 RB
. 	 .
Furthermore 	 RB
, 	 ,
it 	 PRP
's 	 VBZ
essential 	 JJ
that 	 IN
data 	 NNS
should 	 MD
be 	 VB
stored 	 VBN
in 	 IN
permanent 	 JJ
databases 	 NNS
after 	 IN
it 	 PRP
's 	 VBZ
been 	 VBN
documented 	 VBN
and 	 CC
placed 	 VBN
on 	 IN
open 	 JJ
access 	 NN
. 	 .
Otherwise 	 RB
, 	 ,
the 	 DT
issue 	 NN
of 	 IN
data 	 NN
maintenance 	 NN
can 	 MD
be 	 VB
left 	 VBN
up 	 RP
in 	 IN
the 	 DT
air 	 NN
after 	 IN
the 	 DT
end 	 NN
of 	 IN
a 	 DT
project 	 NN
. 	 .

 	 _SP
The 	 DT
online 	 JJ
blackboard 	 NN
: 	 :
Mathematicians 	 NNS
such 	 JJ
as 	 IN
Emmanuel 	 NNP
Kowalski 	 NNP
of 	 IN
ETH 	 NNP
Zurich 	 NNP
present 	 JJ
problems 	 NNS
, 	 ,
discuss 	 VB
them 	 PRP
and 	 CC
solve 	 VB
them 	 PRP
together 	 RB
. 	 .
The 	 DT
Polymath 	 NNP
Project 	 NNP
functions 	 NNS
like 	 IN
a 	 DT
blog 	 NN
: 	 :
it 	 PRP
's 	 VBZ
open 	 JJ
to 	 IN
all 	 DT
and 	 CC
is 	 VBZ
nourished 	 VBN
by 	 IN
discussion 	 NN
in 	 IN
the 	 DT
form 	 NN
of 	 IN
comments 	 NNS
. 	 .
Instead 	 RB
of 	 IN
keeping 	 VBG
their 	 PRP$
research 	 NN
projects 	 NNS
secret 	 NN
, 	 ,
researchers 	 NNS
are 	 VBP
spontaneously 	 RB
pooling 	 VBG
their 	 PRP$
strengths 	 NNS
. 	 .
| 	 NNP
Photo 	 NNP
: 	 :
Valérie 	 NNP
Chételat 	 NNP

 	 _SP
In 	 IN
principle 	 NN
yes 	 UH
, 	 ,
but 	 CC
… 	 NFP

 	 _SP
We 	 PRP
still 	 RB
ca 	 MD
n't 	 RB
be 	 VB
overly 	 RB
optimistic 	 JJ
about 	 IN
the 	 DT
prospects 	 NNS
for 	 IN
open 	 JJ
data 	 NNS
– 	 :
despite 	 IN
institutional 	 JJ
assistance 	 NN
such 	 JJ
as 	 IN
that 	 DT
offered 	 VBN
by 	 IN
FORS 	 NN
. 	 .
Even 	 RB
when 	 WRB
researchers 	 NNS
are 	 VBP
n't 	 RB
left 	 VBN
to 	 TO
cope 	 VB
on 	 IN
their 	 PRP$
own 	 JJ
, 	 ,
many 	 JJ
still 	 RB
hesitate 	 VBP
to 	 TO
reveal 	 VB
their 	 PRP$
data 	 NNS
. 	 .
In 	 IN
his 	 PRP$
survey 	 NN
, 	 ,
Fecher 	 NNP
has 	 VBZ
discerned 	 VBN
a 	 DT
discrepancy 	 NN
between 	 IN
a 	 DT
generally 	 RB
positive 	 JJ
attitude 	 NN
to 	 TO
open 	 VB
science 	 NN
on 	 IN
the 	 DT
part 	 NN
of 	 IN
researchers 	 NNS
, 	 ,
and 	 CC
their 	 PRP$
personal 	 JJ
hesitance 	 NN
to 	 TO
reveal 	 VB
their 	 PRP$
own 	 JJ
data 	 NNS
. 	 .

 	 _SP
Often 	 RB
, 	 ,
the 	 DT
fear 	 NN
of 	 IN
intellectual 	 JJ
property 	 NN
theft 	 NN
is 	 VBZ
what 	 WP
holds 	 VBZ
researchers 	 NNS
back 	 RP
. 	 .
This 	 DT
risk 	 NN
might 	 MD
be 	 VB
heavily 	 RB
overstated 	 VBN
, 	 ,
but 	 CC
it 	 PRP
ca 	 MD
n't 	 RB
be 	 VB
denied 	 VBN
that 	 IN
there 	 EX
have 	 VBP
indeed 	 RB
been 	 VBN
such 	 JJ
cases 	 NNS
. 	 .
The 	 DT
genetics 	 NNS
researcher 	 NN
Titus 	 NNP
Brown 	 NNP
at 	 IN
the 	 DT
University 	 NNP
of 	 IN
California 	 NNP
in 	 IN
Davis 	 NNP
reports 	 VBZ
that 	 IN
competitors 	 NNS
once 	 RB
used 	 VBD
his 	 PRP$
data 	 NNS
for 	 IN
their 	 PRP$
own 	 JJ
articles 	 NNS
after 	 IN
he 	 PRP
had 	 VBD
placed 	 VBN
it 	 PRP
on 	 IN
open 	 JJ
access 	 NN
– 	 :
articles 	 NNS
he 	 PRP
could 	 MD
have 	 VB
written 	 VBN
himself 	 PRP
. 	 .
Nevertheless 	 RB
, 	 ,
he 	 PRP
remains 	 VBZ
an 	 DT
advocate 	 NN
of 	 IN
open 	 JJ
science 	 NN
. 	 .
Brown 	 NNP
is 	 VBZ
convinced 	 JJ
that 	 IN
it 	 PRP
's 	 VBZ
of 	 IN
use 	 NN
to 	 TO
research 	 NN
. 	 .
Naturally 	 RB
there 	 EX
are 	 VBP
also 	 RB
other 	 JJ
reasons 	 NNS
for 	 IN
this 	 DT
hesitation 	 NN
. 	 .
People 	 NNS
might 	 MD
be 	 VB
in 	 IN
favour 	 NN
of 	 IN
transparency 	 NN
, 	 ,
but 	 CC
it 	 PRP
can 	 MD
still 	 RB
be 	 VB
held 	 VBN
back 	 RP
by 	 IN
certain 	 JJ
established 	 VBN
rights 	 NNS
. 	 .
In 	 IN
empirical 	 JJ
medical 	 JJ
research 	 NN
, 	 ,
for 	 IN
example 	 NN
, 	 ,
it 	 PRP
is 	 VBZ
still 	 RB
the 	 DT
custom 	 NN
today 	 NN
– 	 :
however 	 RB
antiquated 	 JJ
it 	 PRP
might 	 MD
seem 	 VB
– 	 :
for 	 IN
the 	 DT
author 	 NN
of 	 IN
data 	 NNS
to 	 TO
be 	 VB
listed 	 VBN
as 	 IN
the 	 DT
co 	 NN
- 	 NN
author 	 NN
of 	 IN
any 	 DT
new 	 JJ
studies 	 NNS
based 	 VBN
on 	 IN
it 	 PRP
, 	 ,
says 	 VBZ
Fecher 	 NNP
. 	 .

 	 _SP
Few 	 JJ
in​​​centives 	 NNS

 	 _SP
Many 	 JJ
observers 	 NNS
complain 	 VBP
that 	 IN
there 	 EX
is 	 VBZ
a 	 DT
general 	 JJ
lack 	 NN
of 	 IN
incentives 	 NNS
to 	 TO
disclose 	 VB
data 	 NNS
. 	 .
Today 	 NN
, 	 ,
researchers 	 NNS
are 	 VBP
measured 	 VBN
by 	 IN
the 	 DT
quality 	 NN
and 	 CC
quantity 	 NN
of 	 IN
their 	 PRP$
publications 	 NNS
. 	 .
But 	 CC
there 	 EX
is 	 VBZ
no 	 DT
similar 	 JJ
academic 	 JJ
recognition 	 NN
for 	 IN
datasets 	 NNS
. 	 .
" 	 ``
Researchers 	 NNS
would 	 MD
welcome 	 VB
it 	 PRP
" 	 ''
, 	 ,
says 	 VBZ
Fecher 	 NNP
. 	 .
Stam 	 NNP
also 	 RB
believes 	 VBZ
that 	 IN
such 	 PDT
an 	 DT
incentive 	 NN
would 	 MD
be 	 VB
significant 	 JJ
. 	 .
" 	 ``
It 	 PRP
's 	 VBZ
important 	 JJ
that 	 IN
people 	 NNS
recognise 	 VBP
the 	 DT
usefulness 	 NN
of 	 IN
good 	 JJ
data 	 NNS
management 	 NN
for 	 IN
their 	 PRP$
own 	 JJ
research 	 NN
– 	 :
above 	 IN
and 	 CC
beyond 	 IN
the 	 DT
act 	 NN
of 	 IN
sharing 	 VBG
data 	 NNS
" 	 ''
. 	 .

 	 _SP
Nevertheless 	 RB
, 	 ,
in 	 IN
recent 	 JJ
years 	 NNS
, 	 ,
many 	 JJ
so 	 RB
- 	 HYPH
called 	 VBN
data 	 NNS
journals 	 NNS
have 	 VBP
emerged 	 VBN
that 	 DT
place 	 NN
their 	 PRP$
main 	 JJ
focus 	 NN
on 	 IN
publishing 	 VBG
new 	 JJ
datasets 	 NNS
. 	 .
The 	 DT
best 	 RBS
known 	 VBN
of 	 IN
these 	 DT
is 	 VBZ
probably 	 RB
' 	 ``
Scientific 	 NNP
Data 	 NNP
' 	 ''
from 	 IN
the 	 DT
Nature 	 NN
publishing 	 NN
group 	 NN
. 	 .
But 	 CC
archaeology 	 NN
, 	 ,
the 	 DT
geosciences 	 NNS
, 	 ,
chemistry 	 NN
and 	 CC
other 	 JJ
branches 	 NNS
of 	 IN
science 	 NN
have 	 VBP
also 	 RB
seen 	 VBN
the 	 DT
emergence 	 NN
of 	 IN
subject 	 JJ
- 	 HYPH
specific 	 JJ
data 	 NNS
journals 	 NNS
. 	 .
These 	 DT
specialised 	 JJ
media 	 NNS
will 	 MD
fill 	 VB
the 	 DT
gap 	 NN
until 	 IN
the 	 DT
day 	 NN
when 	 WRB
research 	 NN
data 	 NNS
is 	 VBZ
given 	 VBN
formal 	 JJ
recognition 	 NN
. 	 .

 	 _SP
The 	 DT
frivolous 	 JJ
candour 	 NN
of 	 IN
notebooks 	 NNS

 	 _SP
When 	 WRB
it 	 PRP
comes 	 VBZ
to 	 IN
revealing 	 VBG
the 	 DT
research 	 NN
process 	 NN
itself 	 PRP
, 	 ,
things 	 NNS
are 	 VBP
a 	 DT
little 	 JJ
different 	 JJ
. 	 .
Such 	 JJ
as 	 IN
in 	 IN
' 	 ``
open 	 JJ
lab 	 NN
notebooks 	 NNS
' 	 ''
. 	 .
The 	 DT
ecology 	 NN
researcher 	 NN
Carl 	 NNP
Boettiger 	 NNP
of 	 IN
the 	 DT
University 	 NNP
of 	 IN
California 	 NNP
, 	 ,
Berkeley 	 NNP
, 	 ,
began 	 VBD
putting 	 VBG
his 	 PRP$
research 	 NN
notes 	 NNS
online 	 RB
when 	 WRB
he 	 PRP
was 	 VBD
still 	 RB
a 	 DT
doctoral 	 JJ
student 	 NN
. 	 .
As 	 IN
he 	 PRP
admits 	 VBZ
today 	 NN
, 	 ,
he 	 PRP
was 	 VBD
simply 	 RB
lucky 	 JJ
: 	 :
he 	 PRP
went 	 VBD
about 	 IN
it 	 PRP
quite 	 RB
naively 	 RB
, 	 ,
and 	 CC
none 	 NN
of 	 IN
his 	 PRP$
bosses 	 NNS
took 	 VBD
umbrage 	 NN
at 	 IN
his 	 PRP$
notebook 	 NN
. 	 .
But 	 CC
this 	 DT
is 	 VBZ
n't 	 RB
usually 	 RB
the 	 DT
case 	 NN
. 	 .
Some 	 DT
young 	 JJ
researchers 	 NNS
irritate 	 VBP
their 	 PRP$
colleagues 	 NNS
by 	 IN
being 	 VBG
a 	 DT
bit 	 NN
too 	 RB
candid 	 JJ
about 	 IN
what 	 WP
they 	 PRP
put 	 VBD
on 	 RP
open 	 JJ
online 	 JJ
access 	 NN
. 	 .
In 	 IN
some 	 DT
cases 	 NNS
, 	 ,
they 	 PRP
can 	 MD
even 	 RB
damage 	 VB
their 	 PRP$
careers 	 NNS
. 	 .

 	 _SP
Boettiger 	 NNP
uses 	 VBZ
his 	 PRP$
notebook 	 NN
primarily 	 RB
as 	 IN
an 	 DT
aide 	 NN
- 	 HYPH
memoire 	 NN
and 	 CC
to 	 TO
exchange 	 VB
information 	 NN
with 	 IN
colleagues 	 NNS
, 	 ,
whom 	 WP
he 	 PRP
can 	 MD
refer 	 VB
directly 	 RB
to 	 IN
specific 	 JJ
content 	 NN
. 	 .
Now 	 RB
and 	 CC
then 	 RB
, 	 ,
his 	 PRP$
co 	 NNS
- 	 NNS
authors 	 NNS
of 	 IN
articles 	 NNS
ask 	 VBP
him 	 PRP
to 	 TO
hold 	 VB
back 	 RP
sensitive 	 JJ
information 	 NN
, 	 ,
he 	 PRP
says 	 VBZ
. 	 .
But 	 CC
otherwise 	 RB
, 	 ,
he 	 PRP
always 	 RB
writes 	 VBZ
up 	 RP
everything 	 NN
straight 	 RB
away 	 RB
. 	 .
None 	 NN
of 	 IN
his 	 PRP$
ideas 	 NNS
have 	 VBP
as 	 RB
yet 	 RB
been 	 VBN
stolen 	 VBN
from 	 IN
his 	 PRP$
open 	 JJ
notebook 	 NN
. 	 .
Along 	 IN
with 	 IN
the 	 DT
assorted 	 JJ
vague 	 JJ
worries 	 NNS
that 	 WDT
exist 	 VBP
about 	 IN
open 	 JJ
science 	 NN
, 	 ,
there 	 EX
is 	 VBZ
, 	 ,
however 	 RB
, 	 ,
a 	 DT
real 	 JJ
problem 	 NN
with 	 IN
open 	 JJ
lab 	 NN
notebooks 	 NNS
: 	 :
they 	 PRP
can 	 MD
eat 	 VB
up 	 RB
too 	 RB
much 	 JJ
time 	 NN
. 	 .
According 	 VBG
to 	 IN
Boettiger 	 NNP
, 	 ,
you 	 PRP
have 	 VBP
to 	 TO
familiarise 	 VB
yourself 	 PRP
with 	 IN
special 	 JJ
programs 	 NNS
, 	 ,
depending 	 VBG
on 	 IN
your 	 PRP$
degree 	 NN
of 	 IN
IT 	 NN
knowledge 	 NN
. 	 .
Because 	 IN
he 	 PRP
is 	 VBZ
overall 	 RB
keen 	 JJ
to 	 TO
simplify 	 VB
open 	 JJ
science 	 NN
in 	 IN
all 	 DT
its 	 PRP$
facets 	 NNS
, 	 ,
Boettiger 	 NNP
founded 	 VBD
the 	 DT
project 	 NN
' 	 ``
rOpenSci 	 NN
' 	 ''
a 	 DT
few 	 JJ
years 	 NNS
ago 	 RB
. 	 .
It 	 PRP
's 	 VBZ
a 	 DT
platform 	 NN
that 	 WDT
offers 	 VBZ
software 	 NN
for 	 IN
processing 	 NN
and 	 CC
disclosing 	 VBG
scientific 	 JJ
data 	 NNS
, 	 ,
and 	 CC
which 	 WDT
is 	 VBZ
also 	 RB
useful 	 JJ
for 	 IN
keeping 	 VBG
lab 	 NN
notebooks 	 NNS
. 	 .

 	 _SP
Pergament 	 NNP
2.0 	 CD
: 	 :
manuscripts 	 NNS
so 	 IN
that 	 IN
researchers 	 NNS
all 	 RB
over 	 IN
the 	 DT
world 	 NN
can 	 MD
study 	 VB
them 	 PRP
. 	 .
But 	 CC
it 	 PRP
's 	 VBZ
even 	 RB
better 	 JJR
to 	 TO
be 	 VB
able 	 JJ
to 	 TO
comment 	 VB
on 	 IN
them 	 PRP
from 	 IN
a 	 DT
distance 	 NN
. 	 .
At 	 IN
the 	 DT
University 	 NNP
of 	 IN
Bern 	 NNP
, 	 ,
the 	 DT
historian 	 NN
Tara 	 NNP
Andrews 	 NNP
makes 	 VBZ
her 	 PRP$
annotations 	 NNS
with 	 IN
T 	 NNP
- 	 HYPH
PEN 	 NNP
, 	 ,
and 	 CC
shares 	 VBZ
them 	 PRP
online 	 RB
. 	 .
| 	 NNP
Photo 	 NNP
: 	 :
Valérie 	 NNP
Chételat 	 NNP

 	 _SP
Companies 	 NNS
holding 	 VBG
back 	 RP
hardware 	 NN

 	 _SP
Naturally 	 RB
, 	 ,
open 	 JJ
science 	 NN
is 	 VBZ
n't 	 RB
confined 	 VBN
to 	 IN
data 	 NNS
and 	 CC
communication 	 NN
. 	 .
In 	 IN
open 	 JJ
- 	 HYPH
source 	 NN
projects 	 NNS
, 	 ,
hardware 	 NN
and 	 CC
software 	 NN
are 	 VBP
also 	 RB
transparent 	 JJ
. 	 .
Circuit 	 NN
diagrams 	 NNS
and 	 CC
construction 	 NN
plans 	 NNS
are 	 VBP
placed 	 VBN
on 	 IN
open 	 JJ
access 	 NN
– 	 :
just 	 RB
like 	 IN
the 	 DT
source 	 NN
code 	 NN
of 	 IN
open 	 JJ
- 	 HYPH
source 	 NN
software 	 NN
, 	 ,
explains 	 VBZ
Lorenz 	 NNP
Meier 	 NNP
, 	 ,
a 	 DT
doctoral 	 JJ
student 	 NN
at 	 IN
the 	 DT
Institute 	 NNP
for 	 IN
Visual 	 NNP
Computing 	 NNP
at 	 IN
ETH 	 NNP
Zurich 	 NNP
. 	 .
Meier 	 NNP
has 	 VBZ
worked 	 VBN
on 	 IN
several 	 JJ
projects 	 NNS
together 	 RB
with 	 IN
outside 	 JJ
companies 	 NNS
. 	 .
He 	 PRP
was 	 VBD
usually 	 RB
able 	 JJ
to 	 TO
insist 	 VB
on 	 IN
working 	 VBG
with 	 IN
open 	 JJ
hardware 	 NN
and 	 CC
software 	 NN
. 	 .
In 	 IN
the 	 DT
case 	 NN
of 	 IN
open 	 JJ
- 	 HYPH
source 	 NN
software 	 NN
, 	 ,
that 	 WDT
also 	 RB
meant 	 VBD
companies 	 NNS
were 	 VBD
often 	 RB
prepared 	 JJ
to 	 TO
pass 	 VB
on 	 RP
the 	 DT
