Title 	 NE
die 	 ART
enorme 	 ADJA
Summen 	 NN
fliessen 	 VVFIN
, 	 $,
fehlt 	 VVFIN
es 	 PPER
an 	 APPR
solchen 	 PIAT
Standards 	 NN
. 	 $.
» 	 $(
Diese 	 PDAT
ernüchternde 	 ADJA
Feststellung 	 NN
machte 	 VVFIN
2006 	 CARD
eine 	 ART
Arbeitsgruppe 	 NN
des 	 ART
Washingtoner 	 ADJA
Center 	 NE
for 	 NE
Global 	 NE
Development 	 NE
in 	 APPR
einem 	 ART
Report 	 NN
mit 	 APPR
dem 	 ART
provokativen 	 ADJA
Titel 	 NN
« 	 $(
When 	 NE
Will 	 VMFIN
We 	 NE
Ever 	 NE
Learn 	 NE
? 	 $.
Improving 	 NE
Lives 	 NE
Through 	 NE
Impact 	 NE
Evaluation 	 NN
» 	 $(
. 	 $.
Die 	 ART
Experten 	 NN
bemängelten 	 VVFIN
darin 	 PROAV
Lücken 	 NN
bei 	 APPR
der 	 ART
Evaluation 	 NN
von 	 APPR
Wirkungen 	 NN
der 	 ART
Entwicklungszusammenarbeit 	 NN
und 	 KON
riefen 	 VVFIN
zu 	 APPR
einem 	 ART
systematischen 	 ADJA
Aufbau 	 NN
evidenzbasierter 	 ADJA
Entscheidgrundlagen 	 NN
auf 	 PTKVZ
. 	 $.

 	 _SP
Am 	 APPRART
kritischen 	 ADJA
Washingtoner 	 ADJA
Report 	 NN
mitgearbeitet 	 VVPP
hatte 	 VAFIN
auch 	 ADV
die 	 ART
Ökonomin 	 NN
und 	 KON
Armutsforscherin 	 NN
Esther 	 ADJA
Duflo 	 NE
, 	 $,
die 	 PRELS
bereits 	 ADV
2003 	 CARD
das 	 ART
Poverty 	 NE
Action 	 NN
Lab 	 NE
J-PAL 	 NE
mitbegründet 	 VVPP
hatte 	 VAFIN
. 	 $.
Das 	 ART
am 	 APPRART
Massachusetts 	 NE
Institute 	 NE
of 	 NE
Technology 	 NE
beheimatete 	 ADJA
Forschungsinstitut 	 NN
setzt 	 VVFIN
konsequent 	 ADJD
auf 	 APPR
randomisierte 	 ADJA
Feldexperimente 	 NN
, 	 $,
um 	 KOUI
die 	 ART
Wirkung 	 NN
von 	 APPR
entwicklungspolitischen 	 ADJA
Massnahmen 	 NN
wissenschaftlich 	 ADJD
sauber 	 ADJD
zu 	 PTKZU
messen 	 VVINF
. 	 $.
So 	 ADV
belegte 	 VVFIN
Duflo 	 NE
in 	 APPR
einer 	 ART
aufsehenerregenden 	 ADJA
Studie 	 NN
etwa 	 ADV
, 	 $,
dass 	 KOUS
die 	 ART
vielgelobten 	 ADJA
Mikrokredite 	 NN
in 	 APPR
Indien 	 NE
zwar 	 ADV
die 	 ART
Armut 	 NN
minderten 	 VVFIN
, 	 $,
das 	 ART
Leben 	 NN
der 	 ART
betroffenen 	 ADJA
Bevölkerung 	 NN
aber 	 ADV
nicht 	 PTKNEG
im 	 APPRART
erhofften 	 ADJA
Mass 	 NN
verbesserten 	 VVFIN
. 	 $.

 	 _SP
OECD-Kriterien 	 NN
sind 	 VAFIN
die 	 ART
Richtschnur 	 NN

 	 _SP
Die 	 ART
Kritik 	 NN
an 	 APPR
mangelnden 	 ADJA
Standards 	 NN
und 	 KON
der 	 ART
Appell 	 NN
für 	 APPR
mehr 	 PIAT
Evidenzbasierung 	 NN
sind 	 VAFIN
in 	 APPR
der 	 ART
Fachwelt 	 NN
nicht 	 PTKNEG
ungehört 	 ADJD
verhallt 	 VVPP
. 	 $.
Als 	 APPR
eine 	 ART
Antwort 	 NN
entstand 	 VVFIN
2008 	 CARD
die 	 ART
unabhängige 	 ADJA
International 	 NE
Initiative 	 NE
for 	 NE
Impact 	 NE
Evaluation 	 NE
( 	 $(
3ie 	 NN
) 	 $(
. 	 $.
Sie 	 PPER
vernetzt 	 VVFIN
Wissenschaftler 	 NN
mit 	 APPR
Politik 	 NN
und 	 KON
Praxis 	 NN
, 	 $,
organisiert 	 VVFIN
Konferenzen 	 NN
zum 	 APPRART
Thema 	 NN
« 	 $(
Was 	 PWS
funktioniert 	 VVFIN
» 	 $(
und 	 KON
fördert 	 VVFIN
evidenzbasierte 	 ADJA
Evaluierungen 	 NN
. 	 $.
Die 	 ART
NGO 	 NN
unterstützte 	 VVFIN
seit 	 APPR
ihrer 	 PPOSAT
Gründung 	 NN
über 	 APPR
200 	 CARD
Wirkungsstudien 	 NN
in 	 APPR
50 	 CARD
Ländern 	 NN
im 	 APPRART
Umfang 	 NN
von 	 APPR
total 	 ADJD
rund 	 ADV
85 	 CARD
Millionen 	 NN
Dollar 	 NN
. 	 $.

 	 _SP
Parallel 	 ADJD
zur 	 APPRART
Wissenschaft 	 NN
haben 	 VAFIN
auch 	 ADV
die 	 ART
Geber- 	 TRUNC
und 	 KON
Partnerländer 	 NN
im 	 APPRART
letzten 	 ADJA
Jahrzehnt 	 NN
ihre 	 PPOSAT
Evaluierungsinstrumente 	 NN
geschärft 	 VVPP
und 	 KON
professionalisiert 	 VVPP
. 	 $.
So 	 ADV
wurde 	 VAFIN
2005 	 CARD
mit 	 APPR
der 	 ART
Deklaration 	 NN
von 	 APPR
Paris 	 NE
über 	 APPR
die 	 ART
Wirksamkeit 	 NN
der 	 ART
Entwicklungs-zusammenarbeit 	 NN
die 	 ART
Basis 	 NN
für 	 APPR
gemeinsame 	 ADJA
Qualitätsstandards 	 NN
gelegt 	 VVPP
. 	 $.
Der 	 ART
Entwicklungsausschuss 	 NN
der 	 ART
OECD 	 NE
definierte 	 VVFIN
fünf 	 CARD
Evaluierungskriterien 	 NN
: 	 $.
Relevanz 	 NN
, 	 $,
Effektivität 	 NN
, 	 $,
Effizienz 	 NN
, 	 $,
entwicklungspolitische 	 ADJA
Wirkungen 	 NN
und 	 KON
Nachhaltigkeit 	 NN
. 	 $.
Diese 	 PDS
sind 	 VAFIN
zwar 	 ADV
nicht 	 PTKNEG
bindend 	 ADJD
, 	 $,
sind 	 VAFIN
aber 	 ADV
international 	 ADJD
als 	 APPR
Leitlinien 	 NN
anerkannt 	 VVPP
. 	 $.

 	 _SP
Die 	 ART
Kriterien 	 NN
werden 	 VAFIN
nicht 	 PTKNEG
zuletzt 	 ADV
von 	 APPR
der 	 ART
OECD 	 NE
selbst 	 ADV
in 	 APPR
Länderberichten 	 NN
überprüft 	 VVPP
. 	 $.
Bemängelt 	 VVPP
wird 	 VAFIN
dabei 	 PROAV
immer 	 ADV
wieder 	 ADV
die 	 ART
fehlende 	 ADJA
Politkohärenz 	 NN
der 	 ART
Geberländer 	 NN
, 	 $,
etwa 	 ADV
wenn 	 KOUS
die 	 ART
Aussenhandelspolitik 	 NN
den 	 ART
Zielen 	 NN
der 	 ART
Armuts-bekämpfung 	 NN
zuwiderläuft 	 VVFIN
. 	 $.
Auch 	 ADV
die 	 ART
Geberländer 	 NN
selber 	 ADV
evaluieren 	 VVFIN
die 	 ART
Wirksamkeit 	 NN
ihrer 	 PPOSAT
entwicklungspolitischen 	 ADJA
Massnahmen 	 NN
. 	 $.
Skeptiker 	 NN
bezweifeln 	 VVFIN
jedoch 	 ADV
die 	 ART
Unabhängigkeit 	 NN
der 	 ART
Evaluationsabteilungen 	 NN
, 	 $,
die 	 PRELS
in 	 APPR
den 	 ART
meisten 	 PIAT
Ländern 	 NN
innerhalb 	 APPR
der 	 ART
jeweiligen 	 ADJA
Organisation 	 NN
angesiedelt 	 VVPP
sind 	 VAFIN
. 	 $.

 	 _SP
Mit 	 APPR
der 	 ART
Mandatierung 	 NN
eines 	 ART
autonomen 	 ADJA
Instituts 	 NN
hat 	 VAFIN
Deutschland 	 NE
einen 	 ART
neuen 	 ADJA
Weg 	 NN
beschritten 	 VVINF
. 	 $.
2012 	 CARD
wurde 	 VAFIN
das 	 ART
Deutsche 	 ADJA
Evaluierungsinstitut 	 NN
der 	 ART
Entwicklungs-zusammenarbeit 	 NN
( 	 $(
Deval 	 NN
) 	 $(
ins 	 APPRART
Leben 	 NN
gerufen 	 VVPP
. 	 $.
« 	 $(
Wir 	 PPER
stellen 	 VVFIN
einen 	 ART
hohen 	 ADJA
Anspruch 	 NN
an 	 APPR
Wissenschaftlichkeit 	 NN
und 	 KON
Unabhängigkeit 	 NN
» 	 $(
, 	 $,
betont 	 VVFIN
Deval-Direktor 	 NE
und 	 KON
Politikwissenschaftler 	 NN
Jörg 	 NE
Faust 	 NE
. 	 $.
« 	 $(
Auch 	 ADV
sind 	 VAFIN
wir 	 PPER
stark 	 ADJD
auf 	 APPR
Praxisorientierung 	 NN
ausgerichtet 	 VVPP
und 	 KON
wollen 	 VMFIN
Lernprozesse 	 NN
initiieren 	 VVINF
. 	 $.
» 	 $(
Die 	 ART
zu 	 PTKZU
evaluierenden 	 ADJA
Themen 	 NN
seien 	 VAFIN
meist 	 ADV
vielschichtig 	 ADJD
und 	 KON
komplex 	 ADJD
und 	 KON
stellten 	 VVFIN
insofern 	 ADV
einen 	 ART
hohen 	 ADJA
Anspruch 	 NN
an 	 APPR
inhaltliche 	 ADJA
wie 	 KON
methodische 	 ADJA
Expertise 	 NN
. 	 $.

 	 _SP
Eine 	 ART
aufgeklärte 	 ADJA
Debatte 	 NN

 	 _SP
Die 	 ART
methodische 	 ADJA
Herausforderung 	 NN
besteht 	 VVFIN
laut 	 APPR
Faust 	 NN
in 	 APPR
der 	 ART
Grundfrage 	 NN
, 	 $,
« 	 $(
wie 	 PWAV
sich 	 PRF
eine 	 ART
Situation 	 NN
entwickelt 	 VVPP
hätte 	 VAFIN
, 	 $,
wenn 	 KOUS
es 	 PPER
die 	 ART
entwicklungspolitische 	 ADJA
Intervention 	 NN
nicht 	 PTKNEG
gegeben 	 VVPP
hätte 	 VAFIN
» 	 $(
. 	 $.
Um 	 KOUI
dies 	 PDS
zu 	 PTKZU
untersuchen 	 VVINF
, 	 $,
kombiniert 	 VVFIN
das 	 ART
Institut 	 NN
quantitative 	 ADV
mit 	 APPR
qualitativen 	 ADJA
Methoden 	 NN
. 	 $.
« 	 $(
Es 	 PPER
geht 	 VVFIN
bei 	 APPR
der 	 ART
Evaluierung 	 NN
nicht 	 PTKNEG
nur 	 ADV
um 	 APPR
Identifizierung 	 NN
von 	 APPR
Wirkung 	 NN
, 	 $,
sondern 	 KON
auch 	 ADV
darum 	 PROAV
herauszufinden 	 VVIZU
, 	 $,
warum 	 PWAV
es 	 PPER
zu 	 APPR
einer 	 ART
Wirkung 	 NN
kommt 	 VVFIN
. 	 $.
» 	 $(
Dafür 	 PROAV
brauche 	 VVFIN
es 	 PPER
nebst 	 APPR
rigoroser 	 ADJA
Wirkungsforschung 	 NN
auch 	 ADV
elaborierte 	 ADJA
qualitative 	 ADJA
Methoden 	 NN
. 	 $.
« 	 $(
Eine 	 ART
aufgeklärte 	 ADJA
Debatte 	 NN
spielt 	 VVFIN
nicht 	 PTKNEG
beides 	 PIS
gegeneinander 	 ADV
aus 	 PTKVZ
» 	 $(
, 	 $,
betont 	 VVFIN
der 	 ART
Deval-Direktor 	 NN
. 	 $.

 	 _SP
Kam 	 VVFIN
es 	 PPER
vor 	 APPR
Jahren 	 NN
noch 	 ADV
zu 	 APPR
Grabenkämpfen 	 NN
zwischen 	 APPR
den 	 ART
« 	 $(
Randomistas 	 NN
» 	 $(
– 	 $(
den 	 ART
Verfechtern 	 NN
des 	 ART
randomisierten 	 ADJA
Feld- 	 TRUNC
experiments 	 FM
als 	 APPR
wissenschaftlichen 	 ADJA
Gold-Standard 	 NN
– 	 $(
und 	 KON
ihren 	 PPOSAT
Kritikern 	 NN
, 	 $,
werde 	 VAFIN
die 	 ART
Methodendebatte 	 NN
heute 	 ADV
moderater 	 ADJD
geführt 	 VVPP
, 	 $,
erklärt 	 VVFIN
Faust 	 NE
: 	 $.
« 	 $(
Mittlerweile 	 ADV
gibt 	 VVFIN
es 	 PPER
mehr 	 PIAT
Akzeptanz 	 NN
für 	 APPR
eine 	 ART
Position 	 NN
, 	 $,
die 	 PRELS
sich 	 PRF
offener 	 ADJD
der 	 ART
Frage 	 NN
stellt 	 VVFIN
, 	 $,
wie 	 PWAV
quantitative 	 ADJA
und 	 KON
qualitative 	 ADJA
Elemente 	 NN
zu 	 APPR
einem 	 ART
Methodenmix 	 NN
zu 	 PTKZU
kombinieren 	 VVINF
seien 	 VAFIN
, 	 $,
der 	 PRELS
ein 	 ART
Maximum 	 NN
an 	 APPR
Erkenntnisgewinn 	 NN
erreicht 	 VVPP
. 	 $.
» 	 $(

 	 _SP
Mehr 	 ADV
in 	 APPR
globales 	 ADJA
Wissen 	 NN
investieren 	 VVFIN

 	 _SP
Auch 	 ADV
für 	 APPR
die 	 ART
Entwicklungsökonomin 	 NE
Isabel 	 NE
Günther 	 NE
, 	 $,
Leiterin 	 NE
Center 	 NE
for 	 NE
Development 	 NE
and 	 NE
Cooperation 	 NE
an 	 APPR
der 	 ART
ETH 	 NE
Zürich 	 NE
, 	 $,
geht 	 VVFIN
es 	 PPER
bei 	 APPR
der 	 ART
Frage 	 NN
, 	 $,
was 	 PRELS
Entwicklungszusammenarbeit 	 NN
wirksam 	 ADJD
macht 	 VVFIN
, 	 $,
nicht 	 PTKNEG
nur 	 ADV
um 	 APPR
die 	 ART
Anwendung 	 NN
von 	 APPR
randomisierten 	 ADJA
Feldexperimenten 	 NN
. 	 $.
Experimentelle 	 ADJA
Methoden 	 NN
eigneten 	 VVFIN
sich 	 PRF
vor 	 APPR
allem 	 PIS
für 	 APPR
die 	 ART
Mikro-Ebene 	 NN
. 	 $.
Um 	 KOUI
Faktoren 	 NN
auf 	 APPR
der 	 ART
Makro- 	 TRUNC
Ebene 	 NN
zu 	 PTKZU
analysieren 	 VVINF
– 	 $(
etwa 	 ADV
wie 	 PWAV
sich 	 PRF
Steuerpolitiken 	 NN
auswirken 	 VVINF
– 	 $(
, 	 $,
brauche 	 VVFIN
es 	 PPER
oft 	 ADV
andere 	 ADJA
quantitative 	 ADJA
Verfahren 	 NN
. 	 $.
Zentral 	 ADJD
sei 	 VAFIN
immer 	 ADV
zu 	 PTKZU
identifizieren 	 VVINF
, 	 $,
« 	 $(
welche 	 PWAT
Form 	 NN
der 	 ART
Entwicklungszusammenarbeit 	 NN
in 	 APPR
welchem 	 PWAT
Kontext 	 NN
wirkt 	 VVFIN
und 	 KON
welche 	 PRELS
nicht 	 PTKNEG
» 	 $(
. 	 $.

 	 _SP
Diese 	 PDAT
faktenbasierte 	 ADJA
Identifizierung 	 NN
von 	 APPR
wirksamen 	 ADJA
Interventionen 	 NN
mithilfe 	 VVFIN
von 	 APPR
wissenschaftlich 	 ADJD
anerkannten 	 ADJA
Methoden 	 NN
sei 	 VAFIN
im 	 APPRART
Interesse 	 NN
aller 	 PIS
. 	 $.
Das 	 ART
heisse 	 NN
aber 	 ADV
nicht 	 PTKNEG
, 	 $,
dass 	 KOUS
« 	 $(
jedes 	 PIAT
einzelne 	 ADJA
Projekt 	 NN
oder 	 KON
Programm 	 NN
evaluiert 	 VVPP
werden 	 VAFIN
muss 	 VVPP
» 	 $(
. 	 $.
Studien 	 NN
zur 	 APPRART
Wirksamkeit 	 NN
der 	 ART
Entwicklungshilfe 	 NN
sollten 	 VMFIN
nicht 	 PTKNEG
nur 	 ADV
der 	 ART
Rechenschaftspflicht 	 NN
einer 	 ART
Organisation 	 NN
dienen 	 VVINF
, 	 $,
sondern 	 KON
vor 	 APPR
allem 	 PIS
zu 	 APPR
einer 	 ART
kontinuierlichen 	 ADJA
Verbesserung 	 NN
der 	 ART
Programme 	 NN
führen 	 VVINF
, 	 $,
betont 	 VVFIN
Günther 	 NE
. 	 $.
Das 	 ART
Lernen 	 NN
müsse 	 VMFIN
über 	 APPR
Institutionen 	 NN
hinweg 	 APZR
stattfinden 	 VVINF
: 	 $.
« 	 $(
Die 	 ART
Zukunft 	 NN
liegt 	 VVFIN
auch 	 ADV
darin 	 PROAV
, 	 $,
mehr 	 ADV
in 	 APPR
globales 	 ADJA
Wissen 	 NN
zur 	 APPRART
Armutsreduktion 	 NN
zu 	 PTKZU
investieren 	 VVINF
und 	 KON
dieses 	 PDS
zu 	 PTKZU
nutzen 	 VVINF
. 	 $.
» 	 $(

 	 _SP
Wie 	 PWAV
viel 	 ADV
weltweit 	 ADJD
für 	 APPR
die 	 ART
Evaluierung 	 NN
der 	 ART
Entwicklungszusammenarbeit 	 NN
ausgegeben 	 VVPP
wird 	 VAFIN
, 	 $,
dazu 	 PROAV
liegen 	 VVFIN
keine 	 PIAT
Vergleichszahlen 	 NN
vor 	 PTKVZ
. 	 $.
Laut 	 APPR
Deval-Direktor 	 NN
Jörg 	 NE
Faust 	 NE
werden 	 VAFIN
nicht 	 PTKNEG
mehr 	 PIS
als 	 KOKOM
ein 	 CARD
bis 	 KON
zwei 	 CARD
Prozent 	 NN
der 	 ART
Entwicklungshilfegelder 	 NN
der 	 ART
OECD 	 NE
für 	 APPR
die 	 ART
Evaluierung 	 NN
eingesetzt 	 VVPP
. 	 $.
Dies 	 PDS
sei 	 VAFIN
« 	 $(
angesichts 	 APPR
des 	 ART
Erkenntnis- 	 TRUNC
und 	 KON
Lernbedarfs 	 NN
in 	 APPR
Themenfeldern 	 NE
wie 	 KOKOM
globaler 	 ADJA
Nachhaltigkeit 	 NN
oder 	 KON
dem 	 ART
Umgang 	 NN
mit 	 APPR
fragilen 	 ADJA
Staaten 	 NN
sicherlich 	 ADV
nicht 	 PTKNEG
zu 	 PTKA
viel 	 PIS
» 	 $(
. 	 $.

 	 _SP
Nachhaltigkeitsziele 	 NN
fordern 	 VVFIN
heraus 	 APPR

 	 _SP
Beide 	 PIAT
Forschenden 	 NN
weisen 	 VVFIN
auf 	 APPR
die 	 ART
neuen 	 ADJA
Uno-Ziele 	 NN
der 	 ART
Agenda 	 NN
2030 	 CARD
hin 	 PTKVZ
, 	 $,
die 	 PRELS
die 	 ART
Millenniumsziele 	 NN
ablösen 	 VVFIN
: 	 $.
17 	 CARD
Ziele 	 NN
und 	 KON
169 	 CARD
Unterziele 	 NN
für 	 APPR
eine 	 ART
nachhaltige 	 ADJA
Entwicklung 	 NN
hat 	 VAFIN
die 	 ART
Weltgemeinschaft 	 NN
2015 	 CARD
verabschiedet 	 VVPP
. 	 $.
In 	 APPR
Zukunft 	 NN
soll 	 VMFIN
die 	 ART
Entwicklungszusammenarbeit 	 NN
nicht 	 PTKNEG
mehr 	 ADV
nur 	 ADV
zur 	 APPRART
Armutsreduktion 	 NN
beitragen 	 VVINF
, 	 $,
sondern 	 KON
auch 	 ADV
die 	 ART
Folgen 	 NN
des 	 ART
Klimawandels 	 NN
abfedern 	 VVINF
. 	 $.

 	 _SP
Das 	 PDS
stellt 	 VVFIN
nicht 	 PTKNEG
nur 	 ADV
die 	 ART
Evaluierer 	 NN
vor 	 APPR
neue 	 ADJA
Herausforderungen 	 NN
. 	 $.
Für 	 APPR
die 	 ART
Entwicklungsökonomin 	 NE
Isabel 	 NE
Günther 	 NE
stellt 	 VVFIN
sich 	 PRF
grundsätzlich 	 ADJD
die 	 ART
Frage 	 NN
, 	 $,
ob 	 KOUS
es 	 PPER
möglich 	 ADJD
ist 	 VAFIN
, 	 $,
all 	 PIAT
diesen 	 PDAT
Herausforderungen 	 NN
mit 	 APPR
den 	 ART
Instrumenten 	 NN
der 	 ART
Entwicklungszusammenarbeit 	 NN
, 	 $,
deren 	 PRELAT
finanzielle 	 ADJA
Mittel 	 NN
reduziert 	 VVPP
werden 	 VAINF
, 	 $,
zu 	 PTKZU
begegnen 	 VVINF
: 	 $.
« 	 $(
Entwicklungshilfe 	 NN
ist 	 VAFIN
nicht 	 PTKNEG
die 	 ART
Lösung 	 NN
für 	 APPR
alle 	 PIAT
globalen 	 ADJA
Probleme 	 NN
. 	 $.
» 	 $(

 	 _SP
Theodora 	 NE
Peter 	 NE
ist 	 VAFIN
freie 	 ADJA
Journalistin 	 NN
mit 	 APPR
Schwerpunkt 	 NN
Entwicklungszusammenarbeit 	 NN
. 	 $.

 	 _SP
Wie 	 PWAV
effizient 	 ADJD
sind 	 VAFIN
Gesundheitsprogramme 	 NN
? 	 $.

 	 _SP
Die 	 ART
evidenzbasierte 	 ADJA
Forschung 	 NN
über 	 APPR
die 	 ART
Wirksamkeit 	 NN
von 	 APPR
Entwicklungshilfeprojekten 	 NN
und 	 KON
-programmen 	 NN
gewinnt 	 VVFIN
auch 	 ADV
in 	 APPR
der 	 ART
Schweiz 	 NE
zunehmend 	 ADJD
an 	 APPR
Stellenwert 	 NN
. 	 $.
Ein 	 ART
aktuelles 	 ADJA
Beispiel 	 NN
untersucht 	 VVFIN
die 	 ART
Gesundheitsförderung 	 NN
. 	 $.
Ein 	 ART
grosser 	 ADJA
Teil 	 NN
der 	 ART
weltweiten 	 ADJA
Entwicklungshilfegelder 	 NN
fliesst 	 VVFIN
in 	 APPR
diesen 	 PDAT
Bereich 	 NN
. 	 $.
Allein 	 ADV
zwischen 	 APPR
2000 	 CARD
und 	 KON
2010 	 CARD
haben 	 VAFIN
sich 	 PRF
die 	 ART
dafür 	 PROAV
eingesetzten 	 ADJA
Mittel 	 NN
verdreifacht 	 VVPP
– 	 $(
auf 	 APPR
mittlerweile 	 ADV
rund 	 ADV
28 	 CARD
Milliarden 	 NN
Dollar 	 NN
pro 	 APPR
Jahr 	 NN
. 	 $.
Es 	 PPER
gibt 	 VVFIN
aber 	 ADV
bislang 	 ADV
nur 	 ADV
wenige 	 PIAT
Studien 	 NN
über 	 APPR
die 	 ART
Wirkung 	 NN
dieser 	 PDAT
Gesundheitsprogramme 	 NN
. 	 $.
Im 	 APPRART
vom 	 APPRART
Schweizerischen 	 ADJA
Nationalfonds 	 NN
unterstützten 	 ADJA
Forschungsprojekt 	 NN
« 	 $(
Health 	 NE
Aid 	 NE
: 	 $.
What 	 FM
does 	 FM
it 	 FM
do 	 FM
and 	 FM
how 	 FM
can 	 FM
countries 	 FM
make 	 FM
it 	 FM
more 	 FM
effective 	 ADJA
» 	 $(
untersuchen 	 VVFIN
die 	 ART
Soziologen 	 NN
Manfred 	 NE
Max 	 NE
Bergman 	 NE
und 	 KON
Kristen 	 NN
Jafflin 	 NE
von 	 APPR
der 	 ART
Universität 	 NN
Basel 	 NE
, 	 $,
wie 	 PWAV
die 	 ART
Gesundheitsförderung 	 NN
die 	 ART
Gesundheit 	 NN
in 	 APPR
den 	 ART
Nehmerländern 	 NN
beeinflusst 	 VVFIN
und 	 KON
welche 	 PWAT
Faktoren 	 NN
dazu 	 PROAV
führen 	 VVINF
, 	 $,
dass 	 KOUS
einige 	 PIAT
Länder 	 NN
die 	 ART
finanziellen 	 ADJA
Mittel 	 NN
effektiver 	 ADJD
einsetzen 	 VVINF
als 	 KOKOM
andere 	 PIS
. 	 $.

 	 _SP
Kontext 	 NN
entscheidet 	 VVFIN
alles 	 PIAT

 	 _SP
In 	 APPR
einer 	 ART
ersten 	 ADJA
Phase 	 NN
werden 	 VAFIN
Länder 	 NN
für 	 APPR
vertiefende 	 ADJA
Fallstudien 	 NN
identifiziert 	 VVPP
. 	 $.
Für 	 APPR
die 	 ART
Studie 	 NN
kombinieren 	 VVFIN
die 	 ART
Forscher 	 NN
verschiedene 	 ADJA
Methoden 	 NN
mit 	 APPR
quantitativen 	 ADJA
und 	 KON
qualitativen 	 ADJA
Komponenten 	 NN
. 	 $.

 	 _SP
Die 	 ART
beiden 	 PIAT
Soziologen 	 NN
unterstützen 	 VVFIN
die 	 ART
Entwicklung 	 NN
hin 	 ADV
zu 	 APPR
mehr 	 PIAT
evidenzbasierten 	 ADJA
Entwicklungsprogrammen 	 NN
. 	 $.
Zu 	 PTKZU
beachten 	 VVINF
seien 	 VAFIN
dabei 	 PROAV
die 	 ART
Stärken 	 NN
und 	 KON
Schwächen 	 NN
der 	 ART
verschiedenen 	 ADJA
Methoden 	 NN
. 	 $.
« 	 $(
Wirkungsevaluationen 	 NN
und 	 KON
experimentelle 	 ADJA
Methoden 	 NN
sind 	 VAFIN
nicht 	 PTKNEG
per 	 APPR
se 	 NE
ein 	 ART
Wundermittel 	 NN
» 	 $(
, 	 $,
geben 	 VVFIN
Bergman 	 NE
und 	 KON
Jafflin 	 NE
zu 	 PTKZU
bedenken 	 VVINF
. 	 $.

 	 _SP
Ein 	 ART
Problem 	 NN
sehen 	 VVFIN
die 	 ART
beiden 	 PIS
etwa 	 ADV
darin 	 PROAV
, 	 $,
dass 	 KOUS
mit 	 APPR
diesem 	 PDAT
Approach 	 NN
ein 	 ART
« 	 $(
Best 	 NE
Practice”- 	 NE
Denken 	 NN
gefördert 	 VVPP
werde 	 VAFIN
, 	 $,
« 	 $(
das 	 PRELS
die 	 ART
Empfänger 	 NN
von 	 APPR
Hilfsprogrammen 	 NN
als 	 APPR
unbeschriebene 	 ADJA
Blätter 	 NN
definiert 	 VVPP
, 	 $,
die 	 PRELS
alle 	 PIS
gleich 	 ADV
empfänglich 	 ADJD
sind 	 VAFIN
für 	 APPR
verschiedenste 	 ADJA
Interventionen 	 NN
. 	 $.
» 	 $(
Bei 	 APPR
den 	 ART
Empfängern 	 NN
handle 	 VVFIN
es 	 PPER
sich 	 PRF
jedoch 	 ADV
« 	 $(
um 	 APPR
komplexe 	 ADJA
soziale 	 ADJA
Gruppen 	 NN
mit 	 APPR
ihren 	 PPOSAT
eigenen 	 ADJA
Kulturen 	 NN
, 	 $,
nationalen 	 ADJA
Kontexten 	 NN
und 	 KON
Lebensumständen 	 NN
. 	 $.
» 	 $(
Was 	 PWS
an 	 APPR
einem 	 ART
