Title 	 NN
" 	 ``
The 	 DT
University 	 NNP
of 	 IN
Basel 	 NNP
focuses 	 VBZ
on 	 IN
the 	 DT
life 	 NN
sciences 	 NNPS
and 	 CC
the 	 DT
humanities 	 NNS
. 	 .
In 	 IN
these 	 DT
disciplines 	 NNS
we 	 PRP
primarily 	 RB
carry 	 VBP
out 	 RP
basic 	 JJ
research 	 NN
. 	 .
Whether 	 IN
or 	 CC
not 	 RB
the 	 DT
results 	 NNS
of 	 IN
this 	 DT
basic 	 JJ
research 	 NN
might 	 MD
be 	 VB
used 	 VBN
for 	 IN
military 	 JJ
purposes 	 NNS
in 	 IN
the 	 DT
near 	 JJ
or 	 CC
distant 	 JJ
future 	 NN
is 	 VBZ
at 	 IN
present 	 JJ
impossible 	 JJ
to 	 TO
tell 	 VB
. 	 .
This 	 DT
is 	 VBZ
why 	 WRB
weapons 	 NNS
research 	 NN
is 	 VBZ
not 	 RB
a 	 DT
topic 	 NN
here 	 RB
" 	 ''
. 	 .

 	 _SP
An 	 DT
unwelcome 	 JJ
question 	 NN
. 	 .
. 	 .
. 	 .

 	 _SP
EPFL 	 NNP
is 	 VBZ
more 	 RBR
explicit 	 JJ
. 	 .
It 	 PRP
, 	 ,
too 	 RB
, 	 ,
insists 	 VBZ
that 	 IN
it 	 PRP
carries 	 VBZ
out 	 RP
basic 	 JJ
research 	 NN
with 	 IN
a 	 DT
primarily 	 RB
civilian 	 JJ
focus 	 NN
, 	 ,
and 	 CC
that 	 IN
it 	 PRP
always 	 RB
makes 	 VBZ
its 	 PRP$
results 	 NNS
public 	 JJ
– 	 :
which 	 WDT
, 	 ,
it 	 PRP
points 	 VBZ
out 	 RP
, 	 ,
is 	 VBZ
not 	 RB
really 	 RB
compatible 	 JJ
with 	 IN
military 	 JJ
research 	 NN
projects 	 NNS
. 	 .
But 	 CC
when 	 WRB
asked 	 VBN
, 	 ,
it 	 PRP
admits 	 VBZ
to 	 IN
holding 	 VBG
occasional 	 JJ
consultations 	 NNS
with 	 IN
the 	 DT
State 	 NNP
Secretariat 	 NNP
for 	 IN
Economic 	 NNP
Affairs 	 NNPS
( 	 -LRB-
SECO 	 NNP
) 	 -RRB-
regarding 	 VBG
export 	 NN
licences 	 NNS
for 	 IN
dual 	 JJ
- 	 HYPH
use 	 NN
goods 	 NNS
( 	 -LRB-
products 	 NNS
that 	 WDT
may 	 MD
be 	 VB
used 	 VBN
for 	 IN
both 	 CC
civilian 	 JJ
and 	 CC
military 	 JJ
purposes 	 NNS
) 	 -RRB-
and 	 CC
for 	 IN
' 	 ``
special 	 JJ
military 	 JJ
goods 	 NNS
' 	 ''
, 	 ,
in 	 IN
other 	 JJ
words 	 NNS
products 	 NNS
that 	 WDT
may 	 MD
not 	 RB
be 	 VB
employed 	 VBN
directly 	 RB
in 	 IN
battle 	 NN
. 	 .
EPFL 	 NNP
keeps 	 VBZ
strictly 	 RB
to 	 IN
the 	 DT
guidelines 	 NNS
, 	 ,
it 	 PRP
says 	 VBZ
. 	 .

 	 _SP
What 	 WP
is 	 VBZ
certain 	 JJ
is 	 VBZ
that 	 IN
armaments 	 NNS
money 	 NN
does 	 VBZ
flow 	 VB
into 	 IN
research 	 NN
in 	 IN
Switzerland 	 NNP
. 	 .
The 	 DT
Federal 	 NNP
Office 	 NNP
for 	 IN
Defence 	 NNP
Procurement 	 NNP
( 	 -LRB-
Armasuisse 	 NNP
) 	 -RRB-
paid 	 VBD
some 	 DT
CHF 	 NNP
3.4 	 CD
million 	 CD
to 	 IN
Swiss 	 JJ
universities 	 NNS
in 	 IN
2015 	 CD
, 	 ,
as 	 IN
Armasuisse 	 NNP
itself 	 PRP
confirmed 	 VBD
when 	 WRB
asked 	 VBN
. 	 .
If 	 IN
we 	 PRP
exclude 	 VBP
the 	 DT
universities 	 NNS
of 	 IN
applied 	 JJ
sciences 	 NNS
, 	 ,
the 	 DT
sum 	 NN
is 	 VBZ
CHF 	 NNP
2.7 	 CD
million 	 CD
. 	 .
But 	 CC
again 	 RB
, 	 ,
no 	 DT
information 	 NN
is 	 VBZ
given 	 VBN
on 	 IN
concrete 	 JJ
projects 	 NNS
. 	 .
Nevertheless 	 RB
, 	 ,
there 	 EX
is 	 VBZ
a 	 DT
list 	 NN
of 	 IN
all 	 PDT
the 	 DT
institutions 	 NNS
with 	 IN
which 	 WDT
Armasuisse 	 NNP
has 	 VBZ
research 	 NN
partnerships 	 NNS
. 	 .
These 	 DT
include 	 VBP
the 	 DT
Universities 	 NNPS
of 	 IN
Bern 	 NNP
and 	 CC
Zurich 	 NNP
, 	 ,
ETH 	 NNP
Zurich 	 NNP
and 	 CC
EPFL 	 NNP
, 	 ,
a 	 DT
whole 	 JJ
series 	 NN
of 	 IN
universities 	 NNS
of 	 IN
applied 	 JJ
sciences 	 NNS
, 	 ,
EMPA 	 NNS
and 	 CC
. 	 .
Agroscope 	 NNP
. 	 .
Foreign 	 JJ
partners 	 NNS
include 	 VBP
the 	 DT
University 	 NNP
of 	 IN
Oxford 	 NNP
and 	 CC
the 	 DT
Technical 	 NNP
University 	 NNP
of 	 IN
Kaiserslautern 	 NNP
. 	 .
When 	 WRB
asked 	 VBN
about 	 IN
its 	 PRP$
current 	 JJ
collaboration 	 NN
with 	 IN
Armasuisse 	 NNP
, 	 ,
the 	 DT
University 	 NNP
of 	 IN
Bern 	 NNP
replied 	 VBD
that 	 IN
this 	 DT
is 	 VBZ
for 	 IN
two 	 CD
projects 	 NNS
run 	 VBN
by 	 IN
the 	 DT
Institute 	 NNP
for 	 IN
Infectious 	 NNP
Diseases 	 NNPS
together 	 RB
with 	 IN
the 	 DT
Spiez 	 NNP
Laboratory 	 NNP
of 	 IN
the 	 DT
Swiss 	 NNP
Federal 	 NNP
Office 	 NNP
for 	 IN
Civil 	 NNP
Protection 	 NNP
. 	 .
" 	 ''
Both 	 DT
projects 	 NNS
were 	 VBD
developed 	 VBN
by 	 IN
the 	 DT
Department 	 NNP
of 	 IN
Biology 	 NNP
and 	 CC
are 	 VBP
intended 	 VBN
to 	 TO
improve 	 VB
or 	 CC
enable 	 VB
proofs 	 NNS
of 	 IN
the 	 DT
existence 	 NN
of 	 IN
microorganisms 	 NNS
( 	 -LRB-
in 	 IN
other 	 JJ
words 	 NNS
, 	 ,
newly 	 RB
emergent 	 JJ
, 	 ,
hitherto 	 NNP
unknown 	 NNP
viruses 	 NNS
) 	 -RRB-
and 	 CC
their 	 PRP$
toxins 	 NNS
( 	 -LRB-
botulinum 	 NNP
neurotoxin 	 NNP
, 	 ,
a 	 DT
nerve 	 NN
poison 	 NN
) 	 -RRB-
" 	 ''
. 	 .
Initially 	 RB
, 	 ,
the 	 DT
University 	 NNP
had 	 VBD
also 	 RB
stated 	 VBN
that 	 IN
" 	 ``
no 	 DT
weapons 	 NNS
research 	 NN
projects 	 NNS
are 	 VBP
being 	 VBG
carried 	 VBN
out 	 RP
at 	 IN
the 	 DT
University 	 NNP
of 	 IN
Bern 	 NNP
" 	 ''
. 	 .

 	 _SP
Three 	 CD
years 	 NNS
ago 	 RB
, 	 ,
the 	 DT
Sonntagszeitung 	 NNP
in 	 IN
Switzerland 	 NNP
also 	 RB
revealed 	 VBD
that 	 IN
the 	 DT
Pentagon 	 NNP
's 	 POS
' 	 ``
Darpa 	 NNP
Program 	 NNP
' 	 ''
supported 	 VBD
roughly 	 RB
a 	 DT
dozen 	 NN
research 	 NN
projects 	 NNS
between 	 IN
2011 	 CD
and 	 CC
2013 	 CD
, 	 ,
to 	 IN
the 	 DT
tune 	 NN
of 	 IN
more 	 JJR
than 	 IN
a 	 DT
million 	 CD
dollars 	 NNS
. 	 .
These 	 DT
American 	 JJ
armaments 	 NNS
monies 	 NNS
were 	 VBD
paid 	 VBN
to 	 IN
institutions 	 NNS
including 	 VBG
ETH 	 NNP
Zurich 	 NNP
and 	 CC
the 	 DT
Universities 	 NNPS
of 	 IN
Zurich 	 NNP
, 	 ,
Bern 	 NNP
and 	 CC
Neuchâtel 	 NNP
. 	 .
They 	 PRP
primarily 	 RB
financed 	 VBD
basic 	 JJ
research 	 NN
such 	 JJ
as 	 IN
quantum 	 JJ
information 	 NN
processing 	 NN
and 	 CC
microelectronics 	 NNS
. 	 .
Some 	 DT
of 	 IN
the 	 DT
work 	 NN
was 	 VBD
more 	 RBR
applied 	 VBN
in 	 IN
nature 	 NN
, 	 ,
such 	 JJ
as 	 IN
the 	 DT
development 	 NN
of 	 IN
a 	 DT
portable 	 JJ
telescopic 	 JJ
contact 	 NN
lens 	 NN
or 	 CC
acquiring 	 VBG
new 	 JJ
knowledge 	 NN
about 	 IN
the 	 DT
evolution 	 NN
of 	 IN
flu 	 NN
viruses 	 NNS
. 	 .

 	 _SP
. 	 .
. 	 .
. 	 .
leads 	 VBZ
to 	 IN
slippery 	 JJ
answers 	 NNS

 	 _SP
But 	 CC
why 	 WRB
are 	 VBP
the 	 DT
universities 	 NNS
so 	 RB
cagey 	 NN
when 	 WRB
asked 	 VBD
about 	 IN
research 	 NN
that 	 WDT
is 	 VBZ
fit 	 JJ
for 	 IN
military 	 JJ
purposes 	 NNS
? 	 .
One 	 CD
possible 	 JJ
explanation 	 NN
lies 	 VBZ
in 	 IN
the 	 DT
concept 	 NN
of 	 IN
' 	 ``
dual 	 JJ
use 	 NN
' 	 ''
and 	 CC
the 	 DT
fact 	 NN
that 	 IN
the 	 DT
boundary 	 JJ
between 	 IN
the 	 DT
civilian 	 JJ
and 	 CC
military 	 JJ
use 	 NN
of 	 IN
research 	 NN
results 	 NNS
is 	 VBZ
a 	 DT
porous 	 JJ
one 	 CD
. 	 .
This 	 DT
becomes 	 VBZ
all 	 PDT
the 	 DT
more 	 RBR
evident 	 JJ
, 	 ,
the 	 DT
closer 	 RBR
you 	 PRP
get 	 VBP
to 	 IN
basic 	 JJ
research 	 NN
. 	 .
The 	 DT
University 	 NNP
of 	 IN
Zurich 	 NNP
refers 	 VBZ
directly 	 RB
to 	 IN
this 	 DT
: 	 :
" 	 ``
The 	 DT
University 	 NNP
of 	 IN
Zurich 	 NNP
weighs 	 VBZ
up 	 RP
the 	 DT
implications 	 NNS
of 	 IN
research 	 NN
proposals 	 NNS
with 	 IN
dual 	 JJ
- 	 HYPH
use 	 NN
potential 	 NN
. 	 .
Such 	 JJ
research 	 NN
projects 	 NNS
have 	 VBP
to 	 TO
be 	 VB
approved 	 VBN
by 	 IN
the 	 DT
University 	 NNP
's 	 POS
management 	 NN
and 	 CC
the 	 DT
scientific 	 JJ
results 	 NNS
must 	 MD
be 	 VB
made 	 VBN
generally 	 RB
available 	 JJ
" 	 ''
. 	 .

 	 _SP
At 	 IN
our 	 PRP$
universities 	 NNS
, 	 ,
many 	 JJ
of 	 IN
the 	 DT
research 	 NN
projects 	 NNS
that 	 WDT
are 	 VBP
funded 	 VBN
by 	 IN
the 	 DT
military 	 JJ
fall 	 NN
under 	 IN
this 	 DT
category 	 NN
. 	 .
And 	 CC
many 	 DT
who 	 WP
carry 	 VBP
out 	 RP
research 	 NN
in 	 IN
this 	 DT
field 	 NN
justify 	 VBP
being 	 VBG
open 	 JJ
to 	 IN
such 	 JJ
financing 	 NN
by 	 IN
saying 	 VBG
that 	 IN
the 	 DT
civilian 	 JJ
use 	 NN
is 	 VBZ
given 	 VBN
priority 	 NN
. 	 .
A 	 DT
good 	 JJ
example 	 NN
is 	 VBZ
a 	 DT
project 	 NN
at 	 IN
the 	 DT
University 	 NNP
of 	 IN
Bern 	 NNP
to 	 TO
track 	 VB
down 	 RP
space 	 NN
junk 	 NN
. 	 .
It 	 PRP
is 	 VBZ
being 	 VBG
financed 	 VBN
by 	 IN
the 	 DT
US 	 NNP
Air 	 NNP
Force 	 NNP
, 	 ,
but 	 CC
is 	 VBZ
indisputably 	 RB
useful 	 JJ
for 	 IN
the 	 DT
general 	 JJ
population 	 NN
, 	 ,
since 	 IN
debris 	 NN
circling 	 VBG
in 	 IN
orbit 	 NN
above 	 IN
us 	 PRP
can 	 MD
also 	 RB
endanger 	 VB
civilian 	 JJ
satellites 	 NNS
. 	 .

 	 _SP
Setting 	 VBG
up 	 RP
commissions 	 NNS

 	 _SP
It 	 PRP
is 	 VBZ
rarely 	 RB
easy 	 JJ
to 	 TO
decide 	 VB
whether 	 IN
to 	 TO
steer 	 VB
clear 	 JJ
of 	 IN
certain 	 JJ
research 	 NN
projects 	 NNS
. 	 .
However 	 RB
, 	 ,
clear 	 JJ
guidelines 	 NNS
are 	 VBP
provided 	 VBN
by 	 IN
those 	 DT
universities 	 NNS
with 	 IN
a 	 DT
' 	 ``
civilian 	 JJ
clause 	 NN
' 	 ''
, 	 ,
such 	 JJ
as 	 IN
the 	 DT
Technical 	 NNP
University 	 NNP
of 	 IN
Berlin 	 NNP
( 	 -LRB-
TU 	 NNP
Berlin 	 NNP
) 	 -RRB-
. 	 .
Their 	 PRP$
clause 	 NN
states 	 VBZ
that 	 IN
" 	 ``
no 	 DT
arms 	 NNS
research 	 NN
may 	 MD
be 	 VB
carried 	 VBN
out 	 RP
. 	 .
Furthermore 	 RB
… 	 NFP
neither 	 CC
TU 	 NNP
Berlin 	 NNP
nor 	 CC
its 	 PRP$
research 	 NN
institutions 	 NNS
may 	 MD
accept 	 VB
commissions 	 NNS
or 	 CC
donations 	 NNS
for 	 IN
arms 	 NNS
- 	 HYPH
related 	 VBN
research 	 NN
" 	 ''
. 	 .
The 	 DT
TU 	 NNP
Berlin 	 NNP
decided 	 VBD
on 	 IN
this 	 DT
civil 	 JJ
clause 	 NN
in 	 IN
1991 	 CD
, 	 ,
shortly 	 RB
after 	 IN
having 	 VBG
jettisoned 	 VBN
the 	 DT
strict 	 JJ
regulations 	 NNS
on 	 IN
research 	 NN
in 	 IN
the 	 DT
natural 	 JJ
sciences 	 NNS
put 	 VBN
in 	 IN
place 	 NN
just 	 RB
after 	 IN
the 	 DT
Second 	 NNP
World 	 NNP
War 	 NNP
. 	 .
Since 	 IN
1946 	 CD
the 	 DT
Allied 	 NNP
Control 	 NNP
Council 	 NNP
Act 	 NNP
No 	 NNP
. 	 NNP
25 	 CD
had 	 VBD
forbidden 	 VBN
all 	 DT
military 	 JJ
research 	 NN
in 	 IN
Germany 	 NNP
along 	 IN
with 	 IN
applied 	 JJ
research 	 NN
in 	 IN
a 	 DT
series 	 NN
of 	 IN
fields 	 NNS
that 	 WDT
had 	 VBD
both 	 DT
a 	 DT
civil 	 JJ
and 	 CC
a 	 DT
military 	 JJ
use 	 NN
. 	 .
These 	 DT
included 	 VBD
nuclear 	 JJ
physics 	 NN
, 	 ,
aircraft 	 NN
construction 	 NN
, 	 ,
ship 	 NN
building 	 NN
, 	 ,
radar 	 NN
and 	 CC
sonar 	 NN
technology 	 NN
and 	 CC
cryptography 	 NN
. 	 .
Basic 	 JJ
research 	 NN
was 	 VBD
exempted 	 VBN
from 	 IN
this 	 DT
regulation 	 NN
, 	 ,
but 	 CC
was 	 VBD
still 	 RB
strictly 	 RB
controlled 	 VBN
. 	 .

 	 _SP
The 	 DT
civil 	 JJ
clause 	 NN
is 	 VBZ
more 	 JJR
than 	 IN
just 	 RB
a 	 DT
declaration 	 NN
of 	 IN
intent 	 NN
. 	 .
It 	 PRP
is 	 VBZ
a 	 DT
self 	 NN
- 	 HYPH
imposed 	 VBN
declaration 	 NN
of 	 IN
' 	 ``
unfreedom 	 NN
' 	 ''
in 	 IN
research 	 NN
. 	 .
At 	 IN
TU 	 NNP
Berlin 	 NNP
, 	 ,
a 	 DT
commission 	 NN
decides 	 VBZ
in 	 IN
a 	 DT
' 	 ``
civil 	 JJ
clause 	 NN
procedure 	 NN
' 	 ''
whether 	 IN
a 	 DT
project 	 NN
may 	 MD
be 	 VB
approved 	 VBN
. 	 .
Last 	 JJ
year 	 NN
, 	 ,
however 	 RB
, 	 ,
only 	 RB
one 	 CD
project 	 NN
was 	 VBD
held 	 VBN
back 	 RB
, 	 ,
even 	 RB
though 	 IN
the 	 DT
university 	 NN
, 	 ,
by 	 IN
its 	 PRP$
own 	 JJ
admission 	 NN
, 	 ,
is 	 VBZ
very 	 RB
explicit 	 JJ
in 	 IN
its 	 PRP$
dealings 	 NNS
with 	 IN
this 	 DT
clause 	 NN
. 	 .
" 	 ``
Every 	 DT
research 	 NN
project 	 NN
has 	 VBZ
to 	 TO
be 	 VB
displayed 	 VBN
in 	 IN
the 	 DT
TU 	 NNP
Berlin 	 NNP
Research 	 NNP
Department 	 NNP
and 	 CC
a 	 DT
binding 	 VBG
declaration 	 NN
must 	 MD
be 	 VB
made 	 VBN
to 	 TO
assure 	 VB
the 	 DT
University 	 NNP
that 	 IN
its 	 PRP$
research 	 NN
goals 	 NNS
are 	 VBP
exclusively 	 RB
for 	 IN
civilian 	 JJ
purposes 	 NNS
. 	 .
If 	 IN
this 	 DT
declaration 	 NN
is 	 VBZ
not 	 RB
made 	 VBN
, 	 ,
then 	 RB
the 	 DT
project 	 NN
is 	 VBZ
not 	 RB
accepted 	 VBN
. 	 .
With 	 IN
industrial 	 JJ
projects 	 NNS
, 	 ,
the 	 DT
contractual 	 JJ
partner 	 NN
has 	 VBZ
to 	 TO
confirm 	 VB
in 	 IN
writing 	 NN
, 	 ,
in 	 IN
the 	 DT
actual 	 JJ
contract 	 NN
, 	 ,
that 	 IN
the 	 DT
research 	 NN
results 	 NNS
will 	 MD
be 	 VB
exclusively 	 RB
used 	 VBN
for 	 IN
civilian 	 JJ
purposes 	 NNS
" 	 ''
. 	 .
The 	 DT
commission 	 NN
decides 	 VBZ
in 	 IN
individual 	 JJ
cases 	 NNS
whether 	 IN
all 	 DT
doubts 	 NNS
have 	 VBP
been 	 VBN
unambiguously 	 RB
dispelled 	 VBN
. 	 .
If 	 IN
they 	 PRP
remain 	 VBP
, 	 ,
however 	 RB
, 	 ,
then 	 RB
the 	 DT
project 	 NN
is 	 VBZ
rejected 	 VBN
. 	 .

 	 _SP
This 	 DT
procedure 	 NN
is 	 VBZ
reminiscent 	 JJ
of 	 IN
projects 	 NNS
with 	 IN
animal 	 NN
experiments 	 NNS
and 	 CC
medical 	 JJ
studies 	 NNS
, 	 ,
where 	 WRB
ethics 	 NNS
commissions 	 NNS
are 	 VBP
involved 	 VBN
in 	 IN
the 	 DT
development 	 NN
process 	 NN
. 	 .
In 	 IN
such 	 JJ
cases 	 NNS
, 	 ,
a 	 DT
commission 	 NN
is 	 VBZ
powerful 	 JJ
enough 	 RB
to 	 TO
halt 	 VB
a 	 DT
project 	 NN
if 	 IN
needs 	 NNS
be 	 VB
. 	 .
This 	 DT
ethical 	 JJ
safeguard 	 NN
is 	 VBZ
not 	 RB
an 	 DT
exercise 	 NN
in 	 IN
tokenism 	 NN
. 	 .
There 	 EX
is 	 VBZ
a 	 DT
series 	 NN
of 	 IN
laws 	 NNS
that 	 WDT
places 	 VBZ
boundaries 	 NNS
on 	 IN
research 	 NN
. 	 .
In 	 IN
this 	 DT
sense 	 NN
, 	 ,
any 	 DT
assumption 	 NN
that 	 IN
research 	 NN
is 	 VBZ
not 	 RB
free 	 JJ
is 	 VBZ
not 	 RB
quite 	 RB
correct 	 JJ
. 	 .
However 	 RB
, 	 ,
there 	 EX
is 	 VBZ
no 	 DT
similarly 	 RB
restrictive 	 JJ
law 	 NN
against 	 IN
potential 	 JJ
weapons 	 NNS
research 	 NN
– 	 :
not 	 RB
even 	 RB
in 	 IN
Japan 	 NNP
, 	 ,
where 	 WRB
there 	 EX
is 	 VBZ
a 	 DT
strong 	 JJ
peace 	 NN
movement 	 NN
that 	 WDT
is 	 VBZ
also 	 RB
active 	 JJ
at 	 IN
the 	 DT
universities 	 NNS
. 	 .

 	 _SP
Achieving 	 VBG
greater 	 JJR
transparency 	 NN

 	 _SP
Often 	 RB
, 	 ,
researchers 	 NNS
and 	 CC
universities 	 NNS
argue 	 VBP
that 	 IN
military 	 JJ
research 	 NN
would 	 MD
take 	 VB
place 	 NN
anyway 	 RB
– 	 :
if 	 IN
not 	 RB
at 	 IN
universities 	 NNS
, 	 ,
then 	 RB
behind 	 IN
closed 	 JJ
doors 	 NNS
in 	 IN
specialised 	 JJ
research 	 NN
laboratories 	 NNS
. 	 .
In 	 IN
Switzerland 	 NNP
, 	 ,
for 	 IN
example 	 NN
, 	 ,
this 	 DT
would 	 MD
happen 	 VB
at 	 IN
Ruag 	 NNP
. 	 .
By 	 IN
its 	 PRP$
own 	 JJ
admission 	 NN
, 	 ,
this 	 DT
company 	 NN
invested 	 VBD
CHF 	 NNP
140 	 CD
million 	 CD
in 	 IN
research 	 NN
and 	 CC
development 	 NN
in 	 IN
2014 	 CD
– 	 :
and 	 CC
it 	 PRP
also 	 RB
invested 	 VBD
in 	 IN
various 	 JJ
research 	 NN
partnerships 	 NNS
with 	 IN
industry 	 NN
and 	 CC
universities 	 NNS
. 	 .
But 	 CC
Ruag 	 NNP
also 	 RB
stops 	 VBZ
short 	 RB
of 	 IN
providing 	 VBG
greater 	 JJR
detail 	 NN
. 	 .

 	 _SP
In 	 IN
Germany 	 NNP
, 	 ,
several 	 JJ
universities 	 NNS
have 	 VBP
followed 	 VBN
the 	 DT
example 	 NN
of 	 IN
TU 	 NNP
Berlin 	 NNP
and 	 CC
have 	 VBP
introduced 	 VBN
a 	 DT
civil 	 JJ
clause 	 NN
. 	 .
In 	 IN
Switzerland 	 NNP
, 	 ,
however 	 RB
, 	 ,
there 	 EX
are 	 VBP
no 	 DT
such 	 JJ
clauses 	 NNS
. 	 .
What 	 WP
is 	 VBZ
less 	 RBR
surprising 	 JJ
is 	 VBZ
that 	 IN
the 	 DT
' 	 ``
Group 	 NN
for 	 IN
a 	 DT
Switzerland 	 NNP
without 	 IN
an 	 DT
army 	 NN
' 	 ''
( 	 -LRB-
GSOA 	 NN
) 	 -RRB-
regularly 	 RB
campaigns 	 VBZ
for 	 IN
restrictions 	 NNS
on 	 IN
arms 	 NNS
research 	 NN
. 	 .
And 	 CC
the 	 DT
GSOA 	 NN
also 	 RB
knows 	 VBZ
about 	 IN
the 	 DT
crucial 	 JJ
issue 	 NN
of 	 IN
dual 	 JJ
use 	 NN
. 	 .
Thomas 	 NNP
Leibundgut 	 NNP
is 	 VBZ
responsible 	 JJ
for 	 IN
this 	 DT
topic 	 NN
at 	 IN
GSOA 	 NNP
, 	 ,
though 	 IN
he 	 PRP
believes 	 VBZ
that 	 IN
a 	 DT
civil 	 JJ
clause 	 NN
would 	 MD
affect 	 VB
only 	 RB
very 	 RB
few 	 JJ
projects 	 NNS
in 	 IN
Switzerland 	 NNP
: 	 :
" 	 ``
Explicit 	 JJ
weapons 	 NNS
research 	 NN
plays 	 VBZ
a 	 DT
marginal 	 JJ
role 	 NN
at 	 IN
Swiss 	 JJ
universities 	 NNS
" 	 ''
. 	 .
He 	 PRP
believes 	 VBZ
that 	 IN
" 	 ``
even 	 RB
just 	 RB
talking 	 VBG
about 	 IN
civilian 	 JJ
clauses 	 NNS
means 	 VBZ
we 	 PRP
've 	 VB
already 	 RB
made 	 VBN
a 	 DT
lot 	 NN
of 	 IN
progress 	 NN
" 	 ''
. 	 .

 	 _SP
The 	 DT
GSOA 	 NN
is 	 VBZ
trying 	 VBG
to 	 TO
get 	 VB
students 	 NNS
to 	 TO
exert 	 VB
political 	 JJ
pressure 	 NN
on 	 IN
university 	 NN
management 	 NN
– 	 :
such 	 JJ
as 	 IN
in 	 IN
Bern 	 NNP
, 	 ,
for 	 IN
example 	 NN
. 	 .
The 	 DT
committee 	 NN
of 	 IN
the 	 DT
student 	 NN
body 	 NN
of 	 IN
the 	 DT
University 	 NNP
of 	 IN
Bern 	 NNP
is 	 VBZ
busy 	 JJ
acquiring 	 VBG
information 	 NN
from 	 IN
the 	 DT
University 	 NNP
's 	 POS
management 	 NN
and 	 CC
faculties 	 NNS
about 	 IN
the 	 DT
arms 	 NNS
